	protein_sequence1	protein_sequence2	interaction
6864	114	2594	0
6865	1973	2594	0
6866	1943	2594	0
6867	2611	2594	0
6868	1779	2594	0
6869	489	2594	0
6870	639	2594	0
6871	2143	2594	0
6872	2711	2594	0
6873	1614	2594	0
6874	863	2594	0
6875	2446	2594	0
6876	2506	2594	0
6877	137	2594	0
6878	2011	2594	0
6879	357	2594	0
6880	903	2594	0
6881	1838	2594	0
6882	550	2594	0
6883	1960	2594	0
6884	396	2594	0
6885	1229	2594	0
6886	563	2594	0
6887	2344	2594	0
6888	1108	314	0
6889	958	314	0
6890	894	314	0
6891	1838	314	0
6892	2568	314	0
6893	2530	314	0
6894	2517	314	0
6895	2597	314	0
6896	1879	314	0
6897	296	314	0
6898	614	314	0
6899	1958	314	0
6900	401	314	0
6901	1824	314	0
6902	2447	314	0
6903	1117	314	0
6904	1178	314	0
6905	834	314	0
6906	1947	314	0
6907	84	2136	0
6908	2324	2136	0
6909	620	2136	0
6910	1854	2136	0
6911	1465	2136	0
6912	1229	1563	0
6913	1442	1563	0
6914	1868	1563	0
6915	262	1068	0
6916	1117	1068	0
6917	1972	1068	0
6918	2530	1068	0
6919	114	1068	0
6920	1989	1068	0
6921	1690	1068	0
6922	810	1068	0
6923	1910	1068	0
6924	175	1068	0
6925	508	1068	0
6926	16	1068	0
6927	1442	1068	0
6928	1843	1068	0
6929	1916	1068	0
6930	655	1068	0
6931	1614	1068	0
6932	2597	1068	0
6933	1634	1068	0
6934	1858	1068	0
6935	10	1068	0
6936	1825	1068	0
6937	1664	1068	0
6938	203	327	0
6939	1664	327	0
6940	1465	327	0
6941	2218	327	0
6942	1108	327	0
6943	2228	327	0
6944	2289	327	0
6945	900	327	0
6946	764	327	0
6947	16	327	0
6948	2618	327	0
6949	2618	327	0
6950	2562	327	0
6951	1039	327	0
6952	2251	327	0
6953	818	327	0
6954	1634	327	0
6955	1178	327	0
6956	1057	327	0
6957	70	327	0
6958	903	327	0
6959	2372	327	0
6960	401	327	0
6961	2392	327	0
6962	1095	327	0
6963	8	1330	0
6964	1966	1330	0
6965	941	1330	0
6966	362	1330	0
6967	10	1330	0
6968	1232	1330	0
6969	1503	1330	0
6970	946	1330	0
6971	2251	1330	0
6972	530	1330	0
6973	767	1330	0
6974	1549	1330	0
6975	1399	1330	0
6976	1628	1330	0
6977	2711	1330	0
6978	2563	1330	0
6979	840	1330	0
6980	2578	1330	0
6981	2011	1330	0
6982	1650	1330	0
6983	710	1330	0
6984	279	1330	0
6985	2623	1330	0
6986	2663	1330	0
6987	1614	1330	0
6988	1443	1736	0
6989	1143	1736	0
6990	70	1736	0
6991	1973	1736	0
6992	1628	1736	0
6993	1958	1736	0
6994	2087	1736	0
6995	16	1736	0
6996	692	1736	0
6997	1853	1736	0
6998	2663	1736	0
6999	1178	1736	0
7000	1632	1736	0
7001	2372	1792	0
7002	1669	1792	0
7003	800	1792	0
7004	2517	1792	0
7005	1399	1792	0
7006	2563	1792	0
7007	2158	1792	0
7008	1619	1792	0
7009	662	1792	0
7010	1442	27	0
7011	940	27	0
7012	1057	27	0
7013	2506	27	0
7014	275	27	0
7015	2512	27	0
7016	2564	27	0
7017	955	27	0
7018	2355	27	0
7019	296	27	0
7020	2686	30	0
7021	357	30	0
7022	563	30	0
7023	152	30	0
7024	710	30	0
7025	1614	30	0
7026	2598	30	0
7027	2182	30	0
7028	2264	30	0
7029	798	30	0
7030	2158	30	0
7031	736	30	0
7032	1632	30	0
7033	1083	30	0
7034	2032	30	0
7035	1129	30	0
7036	1931	30	0
7037	2066	30	0
7038	371	30	0
7039	1823	30	0
7040	2657	30	0
7041	2392	30	0
7042	578	30	0
7043	1446	30	0
7044	1853	30	0
7045	1329	30	0
7046	2515	30	0
7047	2446	30	0
7048	175	30	0
7049	2087	30	0
7050	2054	30	0
7051	2343	30	0
7052	1547	1607	0
7053	1169	1607	0
7054	909	1607	0
7055	606	1607	0
7056	565	1607	0
7057	296	1607	0
7058	2046	1607	0
7059	2564	1607	0
7060	655	1607	0
7061	489	1607	0
7062	1399	1607	0
7063	304	1607	0
7064	1057	1607	0
7065	1229	1607	0
7066	2389	1607	0
7067	275	1607	0
7068	639	1607	0
7069	2311	1607	0
7070	2578	1607	0
7071	1910	1607	0
7072	692	1607	0
7073	1254	1607	0
7074	1879	1607	0
7075	736	1607	0
7076	2343	1607	0
7077	1632	1607	0
7078	2252	1607	0
7079	1446	1607	0
7080	2058	1607	0
7081	1664	1607	0
7082	1854	1607	0
7083	2568	1607	0
7084	1825	1607	0
7085	1131	1607	0
7086	2084	1607	0
7087	840	1607	0
7088	1748	1607	0
7089	2015	1607	0
7090	1958	1607	0
7091	396	1607	0
7092	2715	1607	0
7093	542	1607	0
7094	2512	1607	0
7095	532	1607	0
7096	2618	1607	0
7097	371	1607	0
7098	2355	1607	0
7099	1777	1607	0
7100	716	1607	0
7101	1238	1607	0
7102	2195	1607	0
7103	1232	1607	0
7104	2011	1607	0
7105	1184	163	0
7106	2218	163	0
7107	1350	163	0
7108	2066	163	0
7109	1958	163	0
7110	1989	163	0
7111	2730	163	0
7112	2228	163	0
7113	1779	163	0
7114	77	163	0
7115	2058	163	0
7116	2517	163	0
7117	1823	163	0
7118	441	163	0
7119	1503	163	0
7120	820	163	0
7121	2054	163	0
7122	1229	163	0
7123	999	163	0
7124	662	163	0
7125	1947	163	0
7126	2015	163	0
7127	347	163	0
7128	489	163	0
7129	2252	163	0
7130	1838	163	0
7131	940	163	0
7132	1590	163	0
7133	861	163	0
7134	1960	163	0
7135	1674	163	0
7136	1609	163	0
7137	2530	163	0
7138	401	163	0
7139	1520	163	0
7140	1254	163	0
7141	1858	163	0
7142	639	163	0
7143	10	163	0
7144	362	163	0
7145	33	163	0
7146	1632	163	0
7147	2251	163	0
7148	1286	163	0
7149	1329	163	0
7150	563	163	0
7151	1549	163	0
7152	2195	163	0
7153	2593	163	0
7154	532	163	0
7155	1972	163	0
7156	1465	163	0
7157	955	163	0
7158	1669	163	0
7159	834	163	0
7160	2087	163	0
7161	1311	163	0
7162	480	163	0
7163	1916	163	0
7164	1386	163	0
7165	2300	163	0
7166	262	163	0
7167	1846	163	0
7168	1614	163	0
7169	593	163	0
7170	1436	163	0
7171	357	163	0
7172	675	163	0
7173	542	163	0
7174	614	163	0
7175	1706	163	0
7176	1442	163	0
7177	8	163	0
7178	193	163	0
7179	1868	163	0
7180	1427	163	0
7181	982	163	0
7182	114	163	0
7183	2182	163	0
7184	1232	163	0
7185	2457	163	0
7186	175	163	0
7187	1238	163	0
7188	903	163	0
7189	2032	163	0
7190	193	2140	0
7191	2602	2140	0
7192	940	2140	0
7193	2512	2140	0
7194	1442	2140	0
7195	1169	2140	0
7196	1312	2140	0
7197	1312	2140	0
7198	1740	290	0
7199	2596	290	0
7200	2131	290	0
7201	231	290	0
7202	458	290	0
7203	2089	290	0
7204	1977	290	0
7205	2355	290	0
7206	2622	290	0
7207	2270	290	0
7208	288	290	0
7209	1423	290	0
7210	2048	290	0
7211	759	290	0
7212	736	290	0
7213	58	290	0
7214	142	290	0
7215	845	290	0
7216	1442	290	0
7217	1800	290	0
7218	1554	290	0
7219	2223	290	0
7220	1874	290	0
7221	2555	290	0
7222	340	290	0
7223	2543	290	0
7224	126	290	0
7225	1341	290	0
7226	2568	1035	0
7227	1039	1035	0
7228	2657	1035	0
7229	1503	1035	0
7230	1254	1035	0
7231	371	1035	0
7232	710	1035	0
7233	1816	1035	0
7234	1350	1035	0
7235	1904	1035	0
7236	2218	1035	0
7237	1178	1035	0
7238	820	1035	0
7239	900	1035	0
7240	532	1035	0
7241	655	1035	0
7242	1547	1035	0
7243	967	1035	0
7244	662	1035	0
7245	730	1035	0
7246	1095	1035	0
7247	275	1035	0
7248	1916	1035	0
7249	441	1035	0
7250	840	1035	0
7251	1669	1035	0
7252	1943	1035	0
7253	2344	1035	0
7254	550	878	0
7255	958	878	0
7256	2410	878	0
7257	304	878	0
7258	1229	878	0
7259	2011	878	0
7260	2324	878	0
7261	1443	878	0
7262	2386	878	0
7263	1910	878	0
7264	2158	878	0
7265	175	878	0
7266	8	878	0
7267	2372	878	0
7268	710	878	0
7269	399	878	0
7270	2445	878	0
7271	2046	878	0
7272	228	878	0
7273	2598	878	0
7274	283	878	0
7275	441	878	0
7276	900	878	0
7277	620	878	0
7278	1543	878	0
7279	435	878	0
7280	368	878	0
7281	2447	878	0
7282	2264	878	0
7283	2311	878	0
7284	2300	878	0
7285	1700	878	0
7286	1329	878	0
7287	1108	878	0
7288	2670	878	0
7289	894	878	0
7290	1609	878	0
7291	2218	878	0
7292	2604	878	0
7293	262	878	0
7294	1195	878	0
7295	2084	878	0
7296	1823	878	0
7297	1632	878	0
7298	593	878	0
7299	565	878	0
7300	279	878	0
7301	1692	878	0
7302	371	878	0
7303	1788	878	0
7304	1969	878	0
7305	946	878	0
7306	1427	878	0
7307	614	878	0
7308	578	878	0
7309	1129	878	0
7310	84	878	0
7311	2546	878	0
7312	1178	878	0
7313	716	878	0
7314	532	878	0
7315	810	878	0
7316	2568	878	0
7317	2493	878	0
7318	967	878	0
7319	1972	878	0
7320	542	878	0
7321	941	878	0
7322	2711	878	0
7323	2344	878	0
7324	1312	878	0
7325	1057	878	0
7326	1706	878	0
7327	834	878	0
7328	1083	878	0
7329	530	878	0
7330	2228	878	0
7331	2355	878	0
7332	2066	878	0
7333	910	878	0
7334	450	878	0
7335	1350	878	0
7336	606	878	0
7337	1853	878	0
7338	1879	878	0
7339	2015	878	0
7340	2182	878	0
7341	1238	878	0
7342	1854	878	0
7343	2530	878	0
7344	2515	878	0
7345	675	878	0
7346	2343	878	0
7347	2446	878	0
7348	203	878	0
7349	1520	878	0
7350	1446	878	0
7351	662	878	0
7352	2517	878	0
7353	2177	878	0
7354	302	878	0
7355	1503	878	0
7356	2715	878	0
7357	2440	878	0
7358	730	878	0
7359	728	878	0
7360	1664	878	0
7361	1973	878	0
7362	2623	878	0
7363	275	878	0
7364	2618	878	0
7365	1409	878	0
7366	798	878	0
7367	1442	878	0
7368	2686	878	0
7369	1947	878	0
7370	152	878	0
7371	33	878	0
7372	2578	878	0
7373	396	878	0
7374	859	878	0
7375	1950	878	0
7376	863	878	0
7377	736	878	0
7378	1143	878	0
7379	1465	878	0
7380	362	878	0
7381	2593	878	0
7382	1800	878	0
7383	673	878	0
7384	1816	878	0
7385	2143	878	0
7386	16	878	0
7387	2252	878	0
7388	1386	878	0
7389	1966	878	0
7390	2657	878	0
7391	678	878	0
7392	1311	878	0
7393	2054	878	0
7394	563	878	0
7395	1843	878	0
7396	496	878	0
7397	1095	878	0
7398	1674	878	0
7399	903	878	0
7400	1690	878	0
7401	1286	878	0
7402	2087	878	0
7403	2512	878	0
7404	692	878	0
7405	1117	878	0
7406	1436	878	0
7407	1292	878	0
7408	347	878	0
7409	2564	878	0
7410	1943	878	0
7411	1958	878	0
7412	1779	878	0
7413	2730	878	0
7414	1824	878	0
7415	861	878	0
7416	1052	878	0
7417	401	878	0
7418	1868	878	0
7419	2457	878	0
7420	2563	878	0
7421	1132	878	0
7422	1167	878	0
7423	1254	878	0
7424	1184	878	0
7425	10	878	0
7426	114	878	0
7427	1650	878	0
7428	1628	878	0
7429	909	878	0
7430	433	878	0
7431	2597	878	0
7432	2597	878	0
7433	2289	878	0
7434	2032	878	0
7435	1399	878	0
7436	2663	878	0
7437	955	878	0
7438	1159	878	0
7439	77	878	0
7440	1904	878	0
7441	820	878	0
7442	2195	878	0
7443	1410	878	0
7444	2392	878	0
7445	819	878	0
7446	655	878	0
7447	1703	878	0
7448	1748	878	0
7449	764	878	0
7450	986	878	0
7451	1614	878	0
7452	1491	878	0
7453	1858	878	0
7454	1590	878	0
7455	1619	878	0
7456	2506	878	0
7457	489	878	0
7458	2611	878	0
7459	296	878	0
7460	1838	878	0
7461	814	878	0
7462	982	878	0
7463	480	878	0
7464	818	878	0
7465	508	878	0
7466	1825	878	0
7467	92	878	0
7468	1417	878	0
7469	888	878	0
7470	1232	878	0
7471	1989	878	0
7472	2251	878	0
7473	1940	878	0
7474	1169	878	0
7475	1931	878	0
7476	2602	878	0
7477	2493	1218	0
7478	593	1218	0
7479	2686	1218	0
7480	2218	1218	0
7481	1949	1218	0
7482	1748	1218	0
7483	2182	1218	0
7484	986	1218	0
7485	530	1218	0
7486	1039	1218	0
7487	909	1218	0
7488	2670	1218	0
7489	1788	1218	0
7490	1436	1218	0
7491	606	1218	0
7492	283	1218	0
7493	1108	1218	0
7494	565	1218	0
7495	1129	1218	0
7496	563	1218	0
7497	941	1218	0
7498	396	1218	0
7499	435	1218	0
7500	2324	1218	0
7501	33	1218	0
7502	1692	1218	0
7503	2386	1218	0
7504	1329	1218	0
7505	710	1218	0
7506	2344	1218	0
7507	940	1218	0
7508	2046	1218	0
7509	1229	1218	0
7510	1700	1218	0
7511	861	1218	0
7512	1958	1218	0
7513	894	1218	0
7514	2143	1218	0
7515	1989	1218	0
7516	1862	1218	0
7517	958	1218	0
7518	2597	1218	0
7519	8	1218	0
7520	2251	1218	0
7521	1520	1218	0
7522	1083	1218	0
7523	2663	1218	0
7524	1609	1218	0
7525	2715	1218	0
7526	1543	1218	0
7527	2517	1035	0
7528	728	1035	0
7529	903	1035	0
7530	1910	2072	0
7531	2343	2072	0
7532	8	2072	0
7533	1229	2072	0
7534	1503	2072	0
7535	1427	1679	0
7536	730	1679	0
7537	946	1895	0
7538	986	1895	0
7539	863	1895	0
7540	2562	1895	0
7541	542	1895	0
7542	2084	1569	0
7543	433	1569	0
7544	399	1569	0
7545	2593	1569	0
7546	1823	1569	0
7547	441	1569	0
7548	137	1569	0
7549	2715	1569	0
7550	1159	1569	0
7551	2410	1569	0
7552	1117	1569	0
7553	2032	1569	0
7554	1549	1569	0
7555	1292	1569	0
7556	368	1569	0
7557	1286	1569	0
7558	1057	1569	0
7559	1238	1569	0
7560	1547	1569	0
7561	1443	1569	0
7562	1989	1569	0
7563	161	1569	0
7564	999	1569	0
7565	2496	1079	0
7566	673	1079	0
7567	1311	1079	0
7568	2564	1079	0
7569	800	1079	0
7570	728	1079	0
7571	2087	1079	0
7572	982	1079	0
7573	1167	1079	0
7574	606	1079	0
7575	2372	1079	0
7576	1838	1079	0
7577	675	1079	0
7578	1590	1079	0
7579	262	1079	0
7580	764	1079	0
7581	639	1079	0
7582	1132	1079	0
7583	137	1079	0
7584	2251	1079	0
7585	1825	1079	0
7586	2602	1079	0
7587	578	1079	0
7588	2015	1079	0
7589	1465	1079	0
7590	542	80	0
7591	1232	80	0
7592	1800	80	0
7593	675	80	0
7594	371	80	0
7595	1095	80	0
7596	2324	80	0
7597	2054	80	0
7598	2046	80	0
7599	1129	80	0
7600	1943	80	0
7601	8	80	0
7602	1491	80	0
7603	175	80	0
7604	1399	80	0
7605	2392	80	0
7606	1083	80	0
7607	435	80	0
7608	1690	80	0
7609	1619	80	0
7610	1700	80	0
7611	362	80	0
7612	396	80	0
7613	1825	80	0
7614	114	80	0
7615	730	80	0
7616	2564	80	0
7617	2512	80	0
7618	1286	80	0
7619	1706	80	0
7620	2546	80	0
7621	710	80	0
7622	982	80	0
7623	986	80	0
7624	1843	80	0
7625	1446	80	0
7626	1446	80	0
7627	1853	80	0
7628	2562	80	0
7629	2177	80	0
7630	2372	80	0
7631	2355	80	0
7632	1442	80	0
7633	1386	80	0
7634	399	80	0
7635	1169	80	0
7636	1632	80	0
7637	2597	80	0
7638	2343	80	0
7639	1858	80	0
7640	1117	80	0
7641	496	80	0
7642	955	80	0
7643	767	80	0
7644	639	80	0
7645	1195	80	0
7646	1543	80	0
7647	2604	80	0
7648	10	80	0
7649	1057	80	0
7650	1846	80	0
7651	2711	80	0
7652	1958	80	0
7653	1254	80	0
7654	1868	80	0
7655	863	80	0
7656	673	80	0
7657	1143	80	0
7658	716	80	0
7659	1969	80	0
7660	1520	80	0
7661	33	80	0
7662	1132	80	0
7663	1131	80	0
7664	1039	80	0
7665	489	80	0
7666	1669	80	0
7667	614	2102	0
7668	1916	2102	0
7669	2598	2102	0
7670	2289	2102	0
7671	2512	2102	0
7672	563	2102	0
7673	1972	2102	0
7674	1904	2102	0
7675	1931	2102	0
7676	710	2102	0
7677	1446	2102	0
7678	2597	2102	0
7679	2344	1342	0
7680	2604	1342	0
7681	2015	1342	0
7682	1690	1342	0
7683	1442	1342	0
7684	1858	1342	0
7685	441	1342	0
7686	193	1342	0
7687	728	1342	0
7688	1795	432	0
7689	2548	432	0
7690	942	432	0
7691	740	432	0
7692	1036	432	0
7693	2715	432	0
7694	1511	432	0
7695	1082	432	0
7696	1821	432	0
7697	738	432	0
7698	2061	432	0
7699	613	432	0
7700	2196	432	0
7701	1234	432	0
7702	434	432	0
7703	2462	432	0
7704	2408	432	0
7705	2460	432	0
7706	1798	432	0
7707	2690	432	0
7708	2732	432	0
7709	2452	432	0
7710	12	432	0
7711	2200	432	0
7712	933	432	0
7713	1050	432	0
7714	1204	432	0
7715	1959	432	0
7716	1949	485	0
7717	304	485	0
7718	347	485	0
7719	728	485	0
7720	1950	485	0
7721	2730	485	0
7722	2264	485	0
7723	228	485	0
7724	2597	485	0
7725	2046	485	0
7726	1410	485	0
7727	1491	485	0
7728	946	485	0
7729	2623	485	0
7730	1159	485	0
7731	1862	485	0
7732	2447	485	0
7733	986	485	0
7734	489	485	0
7735	2496	485	0
7736	1039	485	0
7737	530	485	0
7738	982	485	0
7739	1238	485	0
7740	2386	485	0
7741	910	485	0
7742	2143	485	0
7743	736	485	0
7744	16	485	0
7745	1350	1970	0
7746	441	1970	0
7747	1853	1970	0
7748	565	1970	0
7749	2597	1970	0
7750	480	1970	0
7751	137	1970	0
7752	593	1970	0
7753	1229	1970	0
7754	203	1970	0
7755	2602	1970	0
7756	819	1970	0
7757	84	1970	0
7758	2493	1970	0
7759	810	1970	0
7760	840	1970	0
7761	1178	1970	0
7762	2618	1970	0
7763	710	1970	0
7764	2032	1970	0
7765	296	1970	0
7766	2066	1970	0
7767	955	1970	0
7768	1910	1970	0
7769	818	1970	0
7770	2084	1970	0
7771	2506	1970	0
7772	2087	1970	0
7773	728	1970	0
7774	716	2189	0
7775	1879	2189	0
7776	2598	2189	0
7777	1632	2189	0
7778	2530	2189	0
7779	283	2189	0
7780	1427	2189	0
7781	302	2189	0
7782	1664	2189	0
7783	710	2189	0
7784	1195	2189	0
7785	1132	2189	0
7786	1650	2189	0
7787	736	2189	0
7788	2512	2189	0
7789	1843	2189	0
7790	8	2189	0
7791	399	2189	0
7792	193	2189	0
7793	1862	2189	0
7794	1312	2189	0
7795	1989	2189	0
7796	228	2189	0
7797	2711	2189	0
7798	1410	2189	0
7799	563	2189	0
7800	2066	2189	0
7801	1916	2189	0
7802	2663	2189	0
7803	1931	2189	0
7804	2343	2189	0
7805	798	2189	0
7806	2264	2189	0
7807	909	2189	0
7808	396	2189	0
7809	203	2189	0
7810	909	386	0
7811	2372	386	0
7812	1178	386	0
7813	1858	860	0
7814	2177	860	0
7815	810	860	0
7816	357	860	0
7817	2182	860	0
7818	362	860	0
7819	2604	860	0
7820	1547	860	0
7821	1664	860	0
7822	1238	860	0
7823	903	860	0
7824	2066	860	0
7825	2324	860	0
7826	1853	860	0
7827	2228	860	0
7828	2389	860	0
7829	175	860	0
7830	279	860	0
7831	532	860	0
7832	1417	860	0
7833	1095	860	0
7834	2506	860	0
7835	2496	860	0
7836	2011	860	0
7837	2311	860	0
7838	1692	860	0
7839	1669	860	0
7840	861	860	0
7841	2386	860	0
7842	863	860	0
7843	1632	860	0
7844	710	860	0
7845	1446	860	0
7846	2355	860	0
7847	2445	860	0
7848	2251	860	0
7849	2602	860	0
7850	2611	860	0
7851	1703	860	0
7852	542	860	0
7853	1614	860	0
7854	1634	860	0
7855	2730	860	0
7856	2084	860	0
7857	1788	860	0
7858	2440	860	0
7859	1311	860	0
7860	450	860	0
7861	1989	860	0
7862	1628	860	0
7863	347	860	0
7864	283	860	0
7865	371	860	0
7866	1706	860	0
7867	1779	860	0
7868	593	860	0
7869	33	860	0
7870	1960	860	0
7871	2457	860	0
7872	2054	860	0
7873	16	1608	0
7874	2176	1608	0
7875	2531	1608	0
7876	1860	1608	0
7877	655	1580	0
7878	2386	1580	0
7879	152	1580	0
7880	1853	1580	0
7881	2618	1580	0
7882	673	1580	0
7883	1131	1738	0
7884	2324	1738	0
7885	2410	1738	0
7886	1916	1738	0
7887	296	1738	0
7888	532	1738	0
7889	450	1738	0
7890	1312	1738	0
7891	2343	1738	0
7892	2344	1738	0
7893	2252	1738	0
7894	2611	1738	0
7895	1823	1738	0
7896	2289	1738	0
7897	2604	1738	0
7898	542	1738	0
7899	1286	1738	0
7900	1254	1738	0
7901	1442	1738	0
7902	967	1738	0
7903	362	1738	0
7904	1614	1738	0
7905	1879	1738	0
7906	620	1738	0
7907	2046	1738	0
7908	1950	1738	0
7909	2066	1738	0
7910	550	1738	0
7911	614	1738	0
7912	2054	1738	0
7913	2264	1738	0
7914	1609	1738	0
7915	1039	1738	0
7916	480	1738	0
7917	10	1738	0
7918	368	1738	0
7919	2386	1738	0
7920	1846	1738	0
7921	1846	1738	0
7922	728	1738	0
7923	1824	1738	0
7924	2686	1738	0
7925	1465	1738	0
7926	820	1738	0
7927	357	1738	0
7928	2730	1738	0
7929	1417	1738	0
7930	2355	1738	0
7931	673	1738	0
7932	2032	1738	0
7933	1195	1738	0
7934	1311	1738	0
7935	530	1738	0
7936	1590	1738	0
7937	1427	1738	0
7938	1950	570	0
7939	1779	570	0
7940	2593	570	0
7941	1879	570	0
7942	1254	570	0
7943	371	570	0
7944	1853	570	0
7945	508	2693	0
7946	304	2693	0
7947	2218	2693	0
7948	368	2693	0
7949	2530	2693	0
7950	1972	2693	0
7951	435	2693	0
7952	2228	2693	0
7953	2445	2693	0
7954	1286	2693	0
7955	2602	2693	0
7956	433	2693	0
7957	900	2693	0
7958	550	2693	0
7959	1143	2693	0
7960	1232	2693	0
7961	2218	878	0
7962	1838	2205	0
7963	767	2205	0
7964	834	2205	0
7965	1777	2205	0
7966	1674	2205	0
7967	2054	2205	0
7968	2046	2205	0
7969	859	2205	0
7970	810	2205	0
7971	1609	2205	0
7972	137	2205	0
7973	396	2205	0
7974	175	2205	0
7975	710	2205	0
7976	1862	2205	0
7977	2058	2205	0
7978	1910	2205	0
7979	967	2205	0
7980	1703	2205	0
7981	1960	2205	0
7982	1692	2205	0
7983	2177	2205	0
7984	1417	2205	0
7985	2440	2205	0
7986	2457	2205	0
7987	1868	2205	0
7988	1879	2205	0
7989	982	2205	0
7990	728	2205	0
7991	1108	2205	0
7992	556	2205	0
7993	2087	2205	0
7994	16	2205	0
7995	1700	2205	0
7996	262	2205	0
7997	2597	2205	0
7998	1229	2205	0
7999	614	2205	0
8000	917	2205	0
8001	2340	2205	0
8002	1547	2205	0
8003	1973	2205	0
8004	371	2205	0
8005	2447	2205	0
8006	1399	2205	0
8007	1085	2205	0
8008	1989	2205	0
8009	2506	2205	0
8010	152	2180	0
8011	2686	153	0
8012	1609	153	0
8013	1931	153	0
8014	1465	153	0
8015	673	153	0
8016	137	153	0
8017	2512	153	0
8018	894	153	0
8019	1788	153	0
8020	1614	153	0
8021	399	153	0
8022	433	153	0
8023	798	2257	0
8024	2563	2257	0
8025	357	2257	0
8026	1095	2257	0
8027	1614	2257	0
8028	1838	2257	0
8029	1159	2257	0
8030	1690	2257	0
8031	2564	2257	0
8032	1706	2257	0
8033	1238	2257	0
8034	1700	2257	0
8035	578	2257	0
8036	371	2292	0
8037	1846	2292	0
8038	1614	2292	0
8039	1503	2292	0
8040	2623	2292	0
8041	542	2292	0
8042	1292	2292	0
8043	1664	1564	0
8044	2618	1564	0
8045	33	1564	0
8046	818	1564	0
8047	1868	2740	0
8048	2252	2740	0
8049	371	2740	0
8050	578	2740	0
8051	2389	2740	0
8052	2564	2740	0
8053	489	2740	0
8054	1427	2740	0
8055	1692	2740	0
8056	662	2740	0
8057	275	2632	0
8058	433	2632	0
8059	1619	2632	0
8060	2084	2632	0
8061	92	2632	0
8062	1184	2632	0
8063	728	2632	0
8064	175	2632	0
8065	593	2632	0
8066	1410	2632	0
8067	2715	2632	0
8068	1590	2632	0
8069	1238	2632	0
8070	283	2632	0
8071	2344	2632	0
8072	480	2632	0
8073	2506	2632	0
8074	1434	2632	0
8075	262	2632	0
8076	1969	2632	0
8077	1825	2632	0
8078	2598	2632	0
8079	2568	2632	0
8080	1816	2632	0
8081	357	2632	0
8082	1614	2632	0
8083	1854	2632	0
8084	1973	2632	0
8085	2386	2632	0
8086	1748	1078	0
8087	986	1078	0
8088	2344	1078	0
8089	304	1078	0
8090	275	1078	0
8091	958	1078	0
8092	2372	1078	0
8093	2177	1078	0
8094	2143	1078	0
8095	1232	1078	0
8096	399	1078	0
8097	946	1078	0
8098	2593	1078	0
8099	1960	1078	0
8100	2686	1078	0
8101	2410	1078	0
8102	798	1078	0
8103	810	1078	0
8104	1690	1078	0
8105	2711	1078	0
8106	818	1078	0
8107	819	1078	0
8108	10	1078	0
8109	480	1078	0
8110	1879	1078	0
8111	1039	1078	0
8112	1417	1078	0
8113	940	1078	0
8114	1969	1078	0
8115	2506	1078	0
8116	2046	1078	0
8117	1788	1078	0
8118	2562	1078	0
8119	1777	1078	0
8120	563	1078	0
8121	2611	1078	0
8122	894	1078	0
8123	1442	1078	0
8124	606	1078	0
8125	800	1078	0
8126	1131	1078	0
8127	1057	1078	0
8128	2252	1078	0
8129	1254	1078	0
8130	2011	1078	0
8131	2158	1078	0
8132	2517	1078	0
8133	2618	1078	0
8134	1286	1629	0
8135	508	1629	0
8136	441	1629	0
8137	1465	1629	0
8138	1943	1629	0
8139	2344	1629	0
8140	1879	1629	0
8141	1949	1629	0
8142	296	1629	0
8143	716	1629	0
8144	1823	1629	0
8145	2218	1629	0
8146	2457	1629	0
8147	563	1629	0
8148	2602	1629	0
8149	8	1629	0
8150	614	1629	0
8151	2493	1629	0
8152	1904	1629	0
8153	137	1629	0
8154	2252	1629	0
8155	1748	1629	0
8156	946	1629	0
8157	1436	1629	0
8158	593	1629	0
8159	620	1629	0
8160	489	1629	0
8161	2445	1629	0
8162	33	163	0
8163	1409	15	0
8164	532	15	0
8165	1972	15	0
8166	1816	15	0
8167	275	131	0
8168	2715	131	0
8169	2143	2673	0
8170	894	2673	0
8171	1436	2673	0
8172	262	2673	0
8173	228	2673	0
8174	2593	2673	0
8175	820	2673	0
8176	2618	2673	0
8177	1777	2673	0
8178	578	2673	0
8179	1700	2673	0
8180	10	2673	0
8181	1824	2673	0
8182	1329	2673	0
8183	347	2673	0
8184	1143	2673	0
8185	275	2673	0
8186	433	2673	0
8187	2195	2673	0
8188	2611	2673	0
8189	1503	2673	0
8190	1609	2673	0
8191	1195	2673	0
8192	1854	2673	0
8193	1232	2673	0
8194	2251	2673	0
8195	1843	2293	0
8196	1692	869	0
8197	1195	869	0
8198	1779	869	0
8199	1312	869	0
8200	1634	869	0
8201	736	869	0
8202	767	869	0
8203	798	869	0
8204	2530	869	0
8205	401	869	0
8206	861	869	0
8207	2598	869	0
8208	262	869	0
8209	888	869	0
8210	1940	869	0
8211	565	869	0
8212	2218	869	0
8213	614	869	0
8214	441	869	0
8215	800	869	0
8216	2344	869	0
8217	1931	869	0
8218	1973	869	0
8219	2715	869	0
8220	2447	869	0
8221	347	869	0
8222	542	869	0
8223	1410	869	0
8224	1706	869	0
8225	999	869	0
8226	2084	869	0
8227	2264	869	0
8228	678	869	0
8229	2058	869	0
8230	1329	869	0
8231	2015	869	0
8232	114	869	0
8233	2611	869	0
8234	2711	869	0
8235	283	869	0
8236	1108	869	0
8237	2355	869	0
8238	2564	869	0
8239	840	869	0
8240	2195	869	0
