	protein_sequence1	protein_sequence2	interaction
6846	233	84	0
6847	447	84	0
6848	972	84	0
6849	2066	84	0
6850	1907	84	0
6851	386	84	0
6852	1250	84	0
6853	1709	84	0
6854	2386	84	0
6855	2611	84	0
6856	350	84	0
6857	1549	84	0
6858	1449	84	0
6859	1242	84	0
6860	1674	84	0
6861	115	84	0
6862	34	84	0
6863	2561	84	0
6864	1715	84	0
6865	1953	84	0
6866	1001	84	0
6867	2322	84	0
6868	1088	84	0
6869	905	84	0
6870	2267	84	0
6871	2083	84	0
6872	1347	84	0
6873	1522	84	0
6874	2142	84	0
6875	863	84	0
6876	62	84	0
6877	2492	84	0
6878	1835	84	0
6879	624	84	0
6880	554	84	0
6881	2704	84	0
6882	87	84	0
6883	2524	84	0
6884	2662	84	0
6885	958	84	0
6886	943	84	0
6887	1003	84	0
6888	1161	1097	0
6889	812	1097	0
6890	1828	1097	0
6891	2704	1097	0
6892	2633	1097	0
6893	594	1097	0
6894	458	1097	0
6895	741	1097	0
6896	2652	1097	0
6897	1141	1097	0
6898	206	1097	0
6899	2233	1097	0
6900	233	1097	0
6901	2386	1097	0
6902	165	1097	0
6903	2175	1097	0
6904	52	1097	0
6905	1936	1097	0
6906	961	1097	0
6907	1907	130	0
6908	335	130	0
6909	1426	130	0
6910	2006	130	0
6911	2283	130	0
6912	958	2509	0
6913	2396	2509	0
6914	919	2509	0
6915	1562	485	0
6916	2175	485	0
6917	2086	485	0
6918	594	485	0
6919	1715	485	0
6920	533	485	0
6921	2634	485	0
6922	527	485	0
6923	1734	485	0
6924	2443	485	0
6925	1242	485	0
6926	1810	485	0
6927	2396	485	0
6928	1685	485	0
6929	956	485	0
6930	1239	485	0
6931	1522	485	0
6932	741	485	0
6933	350	485	0
6934	1178	485	0
6935	264	485	0
6936	1631	485	0
6937	656	485	0
6938	115	1	0
6939	656	1	0
6940	2283	1	0
6941	2507	1	0
6942	1161	1	0
6943	2041	1	0
6944	2343	1	0
6945	212	1	0
6946	1319	1	0
6947	1810	1	0
6948	1919	1	0
6949	1697	1	0
6950	1619	1	0
6951	2210	1	0
6952	2590	1	0
6953	2625	1	0
6954	350	1	0
6955	52	1	0
6956	1950	1	0
6957	1037	1	0
6958	554	1	0
6959	2141	1	0
6960	233	1	0
6961	2476	1	0
6962	2432	1	0
6963	285	1213	0
6964	2381	1213	0
6965	1739	1213	0
6966	61	1213	0
6967	264	1213	0
6968	2576	1213	0
6969	386	1213	0
6970	614	1213	0
6971	2590	1213	0
6972	1767	1213	0
6973	164	1213	0
6974	764	1213	0
6975	874	1213	0
6976	1709	1213	0
6977	1347	1213	0
6978	910	1213	0
6979	1705	1213	0
6980	2352	1213	0
6981	1835	1213	0
6982	1688	1213	0
6983	704	1213	0
6984	481	1213	0
6985	1616	1213	0
6986	496	1213	0
6987	1522	1213	0
6988	1420	2173	0
6989	926	2173	0
6990	1037	2173	0
6991	1953	2173	0
6992	1709	2173	0
6993	2233	2173	0
6994	1359	2173	0
6995	1810	2173	0
6996	1566	2173	0
6997	1041	2173	0
6998	496	2173	0
6999	52	2173	0
7000	1587	2173	0
7001	2141	1278	0
7002	1384	1278	0
7003	2501	1278	0
7004	458	1278	0
7005	874	1278	0
7006	910	1278	0
7007	2683	1278	0
7008	1941	1278	0
7009	1098	1278	0
7010	2396	1294	0
7011	2324	1294	0
7012	1950	1294	0
7013	62	1294	0
7014	33	1294	0
7015	64	1294	0
7016	1302	1294	0
7017	2444	1294	0
7018	817	1294	0
7019	1141	1294	0
7020	992	2453	0
7021	624	2453	0
7022	943	2453	0
7023	634	2453	0
7024	704	2453	0
7025	1522	2453	0
7026	1962	2453	0
7027	1758	2453	0
7028	2289	2453	0
7029	2028	2453	0
7030	2683	2453	0
7031	995	2453	0
7032	1587	2453	0
7033	1057	2453	0
7034	2253	2453	0
7035	2664	2453	0
7036	1449	2453	0
7037	1476	2453	0
7038	2216	2453	0
7039	2515	2453	0
7040	2228	2453	0
7041	2476	2453	0
7042	1596	2453	0
7043	582	2453	0
7044	1041	2453	0
7045	944	2453	0
7046	902	2453	0
7047	863	2453	0
7048	2443	2453	0
7049	1359	2453	0
7050	1030	2453	0
7051	2388	2453	0
7052	69	692	0
7053	1856	692	0
7054	118	692	0
7055	1912	692	0
7056	1106	692	0
7057	1141	692	0
7058	320	692	0
7059	1302	692	0
7060	1239	692	0
7061	905	692	0
7062	874	692	0
7063	783	692	0
7064	1950	692	0
7065	958	692	0
7066	1832	692	0
7067	33	692	0
7068	2267	692	0
7069	2544	692	0
7070	2352	692	0
7071	1734	692	0
7072	1566	692	0
7073	1539	692	0
7074	2652	692	0
7075	995	692	0
7076	2388	692	0
7077	1587	692	0
7078	1964	692	0
7079	582	692	0
7080	2377	692	0
7081	656	692	0
7082	2006	692	0
7083	2633	692	0
7084	1631	692	0
7085	972	692	0
7086	1590	692	0
7087	1705	692	0
7088	1721	692	0
7089	444	692	0
7090	2233	692	0
7091	2662	692	0
7092	2602	692	0
7093	2198	692	0
7094	64	692	0
7095	1601	692	0
7096	1919	692	0
7097	2216	692	0
7098	817	692	0
7099	1799	692	0
7100	1534	692	0
7101	73	692	0
7102	1409	692	0
7103	2576	692	0
7104	1835	692	0
7105	1126	780	0
7106	2507	780	0
7107	2155	780	0
7108	1476	780	0
7109	2233	780	0
7110	533	780	0
7111	2537	780	0
7112	2041	780	0
7113	1088	780	0
7114	2561	780	0
7115	2377	780	0
7116	458	780	0
7117	2515	780	0
7118	2733	780	0
7119	386	780	0
7120	1455	780	0
7121	1030	780	0
7122	958	780	0
7123	1549	780	0
7124	1098	780	0
7125	961	780	0
7126	444	780	0
7127	1328	780	0
7128	905	780	0
7129	1964	780	0
7130	2704	780	0
7131	2324	780	0
7132	1067	780	0
7133	2066	780	0
7134	2524	780	0
7135	1148	780	0
7136	1061	780	0
7137	594	780	0
7138	233	780	0
7139	1782	780	0
7140	1539	780	0
7141	1178	780	0
7142	2267	780	0
7143	264	780	0
7144	61	780	0
7145	75	780	0
7146	1587	780	0
7147	2590	780	0
7148	2460	780	0
7149	944	780	0
7150	943	780	0
7151	764	780	0
7152	1409	780	0
7153	2530	780	0
7154	1601	780	0
7155	2086	780	0
7156	2283	780	0
7157	2444	780	0
7158	1384	780	0
7159	1936	780	0
7160	1359	780	0
7161	349	780	0
7162	2611	780	0
7163	956	780	0
7164	34	780	0
7165	1746	780	0
7166	1562	780	0
7167	980	780	0
7168	1522	780	0
7169	1970	780	0
7170	2591	780	0
7171	624	780	0
7172	705	780	0
7173	2198	780	0
7174	206	780	0
7175	762	780	0
7176	2396	780	0
7177	285	780	0
7178	979	780	0
7179	919	780	0
7180	2287	780	0
7181	295	780	0
7182	1715	780	0
7183	1758	780	0
7184	2576	780	0
7185	1094	780	0
7186	2443	780	0
7187	73	780	0
7188	554	780	0
7189	2253	780	0
7190	979	702	0
7191	1827	702	0
7192	2324	702	0
7193	64	702	0
7194	2396	702	0
7195	1856	702	0
7196	697	702	0
7197	1697	702	0
7198	1269	824	0
7199	686	824	0
7200	2261	824	0
7201	1514	824	0
7202	483	824	0
7203	597	824	0
7204	807	824	0
7205	817	824	0
7206	821	824	0
7207	32	824	0
7208	1238	824	0
7209	891	824	0
7210	2533	824	0
7211	2156	824	0
7212	995	824	0
7213	208	824	0
7214	278	824	0
7215	2618	824	0
7216	2396	824	0
7217	1033	824	0
7218	2302	824	0
7219	138	824	0
7220	1381	824	0
7221	1611	824	0
7222	2718	824	0
7223	1012	824	0
7224	1887	824	0
7225	1938	824	0
7226	2633	503	0
7227	2210	503	0
7228	2228	503	0
7229	386	503	0
7230	1539	503	0
7231	2216	503	0
7232	704	503	0
7233	1069	503	0
7234	2155	503	0
7235	2234	503	0
7236	2507	503	0
7237	52	503	0
7238	1455	503	0
7239	212	503	0
7240	1601	503	0
7241	1239	503	0
7242	69	503	0
7243	196	503	0
7244	1098	503	0
7245	2259	503	0
7246	2432	503	0
7247	33	503	0
7248	956	503	0
7249	2733	503	0
7250	1705	503	0
7251	1384	503	0
7252	1001	503	0
7253	1003	503	0
7254	87	2331	0
7255	812	2331	0
7256	2243	2331	0
7257	783	2331	0
7258	958	2331	0
7259	1835	2331	0
7260	335	2331	0
7261	1420	2331	0
7262	1741	2331	0
7263	1734	2331	0
7264	2683	2331	0
7265	2443	2331	0
7266	285	2331	0
7267	2141	2331	0
7268	704	2331	0
7269	2092	2331	0
7270	402	2331	0
7271	320	2331	0
7272	1257	2331	0
7273	1962	2331	0
7274	1209	2331	0
7275	2733	2331	0
7276	212	2331	0
7277	1426	2331	0
7278	1010	2331	0
7279	216	2331	0
7280	2536	2331	0
7281	165	2331	0
7282	2289	2331	0
7283	2544	2331	0
7284	1746	2331	0
7285	2702	2331	0
7286	944	2331	0
7287	1161	2331	0
7288	1066	2331	0
7289	1828	2331	0
7290	1061	2331	0
7291	2507	2331	0
7292	723	2331	0
7293	1562	2331	0
7294	1719	2331	0
7295	1590	2331	0
7296	2515	2331	0
7297	1587	2331	0
7298	1970	2331	0
7299	1106	2331	0
7300	481	2331	0
7301	1198	2331	0
7302	2216	2331	0
7303	1584	2331	0
7304	1708	2331	0
7305	614	2331	0
7306	2287	2331	0
7307	206	2331	0
7308	1596	2331	0
7309	2664	2331	0
7310	1907	2331	0
7311	2649	2331	0
7312	52	2331	0
7313	1534	2331	0
7314	1601	2331	0
7315	527	2331	0
7316	2633	2331	0
7317	247	2331	0
7318	196	2331	0
7319	2086	2331	0
7320	2198	2331	0
7321	1739	2331	0
7322	1347	2331	0
7323	1003	2331	0
7324	697	2331	0
7325	1950	2331	0
7326	762	2331	0
7327	1936	2331	0
7328	1057	2331	0
7329	1767	2331	0
7330	2041	2331	0
7331	817	2331	0
7332	1476	2331	0
7333	2380	2331	0
7334	649	2331	0
7335	2155	2331	0
7336	1912	2331	0
7337	1041	2331	0
7338	2652	2331	0
7339	444	2331	0
7340	1758	2331	0
7341	73	2331	0
7342	2006	2331	0
7343	594	2331	0
7344	902	2331	0
7345	705	2331	0
7346	2388	2331	0
7347	863	2331	0
7348	115	2331	0
7349	1782	2331	0
7350	582	2331	0
7351	1098	2331	0
7352	458	2331	0
7353	1538	2331	0
7354	1145	2331	0
7355	386	2331	0
7356	2602	2331	0
7357	445	2331	0
7358	2259	2331	0
7359	442	2331	0
7360	656	2331	0
7361	1953	2331	0
7362	1616	2331	0
7363	33	2331	0
7364	1919	2331	0
7365	1250	2331	0
7366	2028	2331	0
7367	2396	2331	0
7368	992	2331	0
7369	961	2331	0
7370	634	2331	0
7371	75	2331	0
7372	2352	2331	0
7373	2662	2331	0
7374	338	2331	0
7375	148	2331	0
7376	2142	2331	0
7377	995	2331	0
7378	926	2331	0
7379	2283	2331	0
7380	61	2331	0
7381	2530	2331	0
7382	1033	2331	0
7383	1482	2331	0
7384	1069	2331	0
7385	2083	2331	0
7386	1810	2331	0
7387	1964	2331	0
7388	34	2331	0
7389	2381	2331	0
7390	2228	2331	0
7391	1415	2331	0
7392	349	2331	0
7393	1030	2331	0
7394	943	2331	0
7395	1685	2331	0
7396	1674	2331	0
7397	2432	2331	0
7398	1148	2331	0
7399	554	2331	0
7400	2634	2331	0
7401	2460	2331	0
7402	1359	2331	0
7403	64	2331	0
7404	1566	2331	0
7405	2175	2331	0
7406	2591	2331	0
7407	849	2331	0
7408	1328	2331	0
7409	1302	2331	0
7410	1001	2331	0
7411	2233	2331	0
7412	1088	2331	0
7413	2537	2331	0
7414	2386	2331	0
7415	2066	2331	0
7416	428	2331	0
7417	233	2331	0
7418	919	2331	0
7419	1094	2331	0
7420	910	2331	0
7421	1357	2331	0
7422	1593	2331	0
7423	1539	2331	0
7424	1126	2331	0
7425	264	2331	0
7426	1715	2331	0
7427	1688	2331	0
7428	1709	2331	0
7429	118	2331	0
7430	1602	2331	0
7431	741	2331	0
7432	1697	2331	0
7433	2343	2331	0
7434	2253	2331	0
7435	874	2331	0
7436	496	2331	0
7437	2444	2331	0
7438	1632	2331	0
7439	2561	2331	0
7440	2234	2331	0
7441	1455	2331	0
7442	1409	2331	0
7443	16	2331	0
7444	2476	2331	0
7445	548	2331	0
7446	1239	2331	0
7447	281	2331	0
7448	1721	2331	0
7449	1319	2331	0
7450	441	2331	0
7451	1522	2331	0
7452	1045	2331	0
7453	1178	2331	0
7454	1067	2331	0
7455	1941	2331	0
7456	62	2331	0
7457	905	2331	0
7458	2322	2331	0
7459	1141	2331	0
7460	2704	2331	0
7461	1040	2331	0
7462	295	2331	0
7463	2611	2331	0
7464	2625	2331	0
7465	1242	2331	0
7466	1631	2331	0
7467	1698	2331	0
7468	613	2331	0
7469	456	2331	0
7470	2576	2331	0
7471	533	2331	0
7472	2590	2331	0
7473	1448	2331	0
7474	1856	2331	0
7475	1449	2331	0
7476	1827	2331	0
7477	247	1036	0
7478	1970	1036	0
7479	992	1036	0
7480	2507	1036	0
7481	1463	1036	0
7482	1721	1036	0
7483	1758	1036	0
7484	441	1036	0
7485	1767	1036	0
7486	2210	1036	0
7487	118	1036	0
7488	1066	1036	0
7489	1584	1036	0
7490	2591	1036	0
7491	1912	1036	0
7492	1209	1036	0
7493	1161	1036	0
7494	1106	1036	0
7495	2664	1036	0
7496	943	1036	0
7497	1739	1036	0
7498	2662	1036	0
7499	216	1036	0
7500	335	1036	0
7501	75	1036	0
7502	1198	1036	0
7503	1741	1036	0
7504	944	1036	0
7505	704	1036	0
7506	1003	1036	0
7507	2324	1036	0
7508	320	1036	0
7509	958	1036	0
7510	2702	1036	0
7511	2066	1036	0
7512	2233	1036	0
7513	1828	1036	0
7514	2083	1036	0
7515	533	1036	0
7516	501	1036	0
7517	812	1036	0
7518	741	1036	0
7519	285	1036	0
7520	2590	1036	0
7521	1782	1036	0
7522	1057	1036	0
7523	496	1036	0
7524	1061	1036	0
7525	2602	1036	0
7526	1010	1036	0
7527	458	503	0
7528	442	503	0
7529	554	503	0
7530	1734	2056	0
7531	2388	2056	0
7532	285	2056	0
7533	958	2056	0
7534	386	2056	0
7535	2287	2057	0
7536	2259	2057	0
7537	614	2543	0
7538	441	2543	0
7539	2142	2543	0
7540	1619	2543	0
7541	2198	2543	0
7542	1590	1622	0
7543	1602	1622	0
7544	2092	1622	0
7545	2530	1622	0
7546	2515	1622	0
7547	2733	1622	0
7548	2492	1622	0
7549	2602	1622	0
7550	1632	1622	0
7551	2243	1622	0
7552	2175	1622	0
7553	2253	1622	0
7554	764	1622	0
7555	849	1622	0
7556	2536	1622	0
7557	2460	1622	0
7558	1950	1622	0
7559	73	1622	0
7560	69	1622	0
7561	1420	1622	0
7562	533	1622	0
7563	309	1622	0
7564	1549	1622	0
7565	447	784	0
7566	1482	784	0
7567	349	784	0
7568	1302	784	0
7569	2501	784	0
7570	442	784	0
7571	1359	784	0
7572	295	784	0
7573	1593	784	0
7574	1912	784	0
7575	2141	784	0
7576	2704	784	0
7577	705	784	0
7578	1067	784	0
7579	1562	784	0
7580	1319	784	0
7581	2267	784	0
7582	1357	784	0
7583	2492	784	0
7584	2590	784	0
7585	1631	784	0
7586	1827	784	0
7587	1596	784	0
7588	444	784	0
7589	2283	784	0
7590	2198	1710	0
7591	2576	1710	0
7592	1033	1710	0
7593	705	1710	0
7594	2216	1710	0
7595	2432	1710	0
7596	335	1710	0
7597	1030	1710	0
7598	320	1710	0
7599	2664	1710	0
7600	1001	1710	0
7601	285	1710	0
7602	1045	1710	0
7603	2443	1710	0
7604	874	1710	0
7605	2476	1710	0
7606	1057	1710	0
7607	216	1710	0
7608	2634	1710	0
7609	1941	1710	0
7610	2702	1710	0
7611	61	1710	0
7612	2662	1710	0
7613	1631	1710	0
7614	1715	1710	0
7615	2259	1710	0
7616	1302	1710	0
7617	64	1710	0
7618	2460	1710	0
7619	762	1710	0
7620	2649	1710	0
7621	704	1710	0
7622	295	1710	0
7623	441	1710	0
7624	1685	1710	0
7625	582	1710	0
7626	1697	1710	0
7627	1041	1710	0
7628	1619	1710	0
7629	1538	1710	0
7630	2141	1710	0
7631	817	1710	0
7632	2396	1710	0
7633	34	1710	0
7634	2092	1710	0
7635	1856	1710	0
7636	1587	1710	0
7637	741	1710	0
7638	2388	1710	0
7639	1178	1710	0
7640	2175	1710	0
7641	1674	1710	0
7642	2444	1710	0
7643	164	1710	0
7644	2267	1710	0
7645	1719	1710	0
7646	1010	1710	0
7647	723	1710	0
7648	264	1710	0
7649	1950	1710	0
7650	980	1710	0
7651	1347	1710	0
7652	2233	1710	0
7653	1539	1710	0
7654	919	1710	0
7655	2142	1710	0
7656	1482	1710	0
7657	926	1710	0
7658	1534	1710	0
7659	1708	1710	0
7660	1782	1710	0
7661	75	1710	0
7662	1357	1710	0
7663	972	1710	0
7664	2210	1710	0
7665	905	1710	0
7666	1384	1710	0
7667	206	601	0
7668	956	601	0
7669	1962	601	0
7670	2343	601	0
7671	64	601	0
7672	943	601	0
7673	2086	601	0
7674	2234	601	0
7675	1449	601	0
7676	704	601	0
7677	582	601	0
7678	741	601	0
7679	1003	1760	0
7680	723	1760	0
7681	444	1760	0
7682	2634	1760	0
7683	2396	1760	0
7684	1178	1760	0
7685	2733	1760	0
7686	979	1760	0
7687	442	1760	0
7688	479	1114	0
7689	2675	1114	0
7690	637	1114	0
7691	1131	1114	0
7692	2336	1114	0
7693	2602	1114	0
7694	2456	1114	0
7695	1795	1114	0
7696	1265	1114	0
7697	628	1114	0
7698	625	1114	0
7699	1405	1114	0
7700	354	1114	0
7701	1833	1114	0
7702	252	1114	0
7703	615	1114	0
7704	2588	1114	0
7705	1779	1114	0
7706	1184	1114	0
7707	1814	1114	0
7708	1244	1114	0
7709	293	1114	0
7710	2547	1114	0
7711	2313	1114	0
7712	235	1114	0
7713	72	1114	0
7714	2691	1114	0
7715	2713	1114	0
7716	1463	908	0
7717	783	908	0
7718	1328	908	0
7719	442	908	0
7720	148	908	0
7721	2537	908	0
7722	2289	908	0
7723	1257	908	0
7724	741	908	0
7725	320	908	0
7726	16	908	0
7727	1045	908	0
7728	614	908	0
7729	1616	908	0
7730	1632	908	0
7731	501	908	0
7732	165	908	0
7733	441	908	0
7734	905	908	0
7735	447	908	0
7736	2210	908	0
7737	1767	908	0
7738	295	908	0
7739	73	908	0
7740	1741	908	0
7741	2380	908	0
7742	2083	908	0
7743	995	908	0
7744	1810	908	0
7745	2155	2327	0
7746	2733	2327	0
7747	1041	2327	0
7748	1106	2327	0
7749	741	2327	0
7750	2611	2327	0
7751	2492	2327	0
7752	1970	2327	0
7753	958	2327	0
7754	115	2327	0
7755	1827	2327	0
7756	548	2327	0
7757	1907	2327	0
7758	247	2327	0
7759	527	2327	0
7760	1705	2327	0
7761	52	2327	0
7762	1919	2327	0
7763	704	2327	0
7764	2253	2327	0
7765	1141	2327	0
7766	1476	2327	0
7767	2444	2327	0
7768	1734	2327	0
7769	2625	2327	0
7770	1590	2327	0
7771	62	2327	0
7772	1359	2327	0
7773	442	2327	0
7774	1534	171	0
7775	2652	171	0
7776	1962	171	0
7777	1587	171	0
7778	594	171	0
7779	1209	171	0
7780	2287	171	0
7781	1145	171	0
7782	656	171	0
7783	704	171	0
7784	1719	171	0
7785	1357	171	0
7786	1688	171	0
7787	995	171	0
7788	64	171	0
7789	1685	171	0
7790	285	171	0
7791	2092	171	0
7792	979	171	0
7793	501	171	0
7794	697	171	0
7795	533	171	0
7796	1257	171	0
7797	1347	171	0
7798	16	171	0
7799	943	171	0
7800	1476	171	0
7801	956	171	0
7802	496	171	0
7803	1449	171	0
7804	2388	171	0
7805	2028	171	0
7806	2289	171	0
7807	118	171	0
7808	2662	171	0
7809	115	171	0
7810	118	253	0
7811	2141	253	0
7812	52	253	0
7813	1178	2134	0
7814	1538	2134	0
7815	527	2134	0
7816	624	2134	0
7817	1758	2134	0
7818	61	2134	0
7819	723	2134	0
7820	69	2134	0
7821	656	2134	0
7822	73	2134	0
7823	554	2134	0
7824	1476	2134	0
7825	335	2134	0
7826	1041	2134	0
7827	2041	2134	0
7828	1832	2134	0
7829	2443	2134	0
7830	481	2134	0
7831	1601	2134	0
7832	613	2134	0
7833	2432	2134	0
7834	62	2134	0
7835	447	2134	0
7836	1835	2134	0
7837	2544	2134	0
7838	1198	2134	0
7839	1384	2134	0
7840	2066	2134	0
7841	1741	2134	0
7842	2142	2134	0
7843	1587	2134	0
7844	704	2134	0
7845	582	2134	0
7846	817	2134	0
7847	402	2134	0
7848	2590	2134	0
7849	1827	2134	0
7850	2322	2134	0
7851	281	2134	0
7852	2198	2134	0
7853	1522	2134	0
7854	350	2134	0
7855	2537	2134	0
7856	1590	2134	0
7857	1584	2134	0
7858	445	2134	0
7859	349	2134	0
7860	649	2134	0
7861	533	2134	0
7862	1709	2134	0
7863	1328	2134	0
7864	1209	2134	0
7865	2216	2134	0
7866	762	2134	0
7867	1088	2134	0
7868	1970	2134	0
7869	75	2134	0
7870	2524	2134	0
7871	1094	2134	0
7872	1030	2134	0
7873	1810	2394	0
7874	2424	2394	0
7875	272	2394	0
7876	2144	2394	0
7877	1239	1270	0
7878	1741	1270	0
7879	634	1270	0
7880	1041	1270	0
7881	1919	1270	0
7882	1482	1270	0
7883	972	1435	0
7884	335	1435	0
7885	2243	1435	0
7886	956	1435	0
7887	1141	1435	0
7888	1601	1435	0
7889	649	1435	0
7890	697	1435	0
7891	2388	1435	0
7892	1003	1435	0
7893	1964	1435	0
7894	2322	1435	0
7895	2515	1435	0
7896	2343	1435	0
7897	723	1435	0
7898	2198	1435	0
7899	2460	1435	0
7900	1539	1435	0
7901	2396	1435	0
7902	196	1435	0
7903	61	1435	0
7904	1522	1435	0
7905	2652	1435	0
7906	1426	1435	0
7907	320	1435	0
7908	148	1435	0
7909	1476	1435	0
7910	87	1435	0
7911	206	1435	0
7912	1030	1435	0
7913	2289	1435	0
7914	1061	1435	0
7915	2210	1435	0
7916	2611	1435	0
7917	264	1435	0
7918	2536	1435	0
7919	1741	1435	0
7920	980	1435	0
7921	1697	1435	0
7922	442	1435	0
7923	2386	1435	0
7924	992	1435	0
7925	2283	1435	0
7926	1455	1435	0
7927	624	1435	0
7928	2537	1435	0
7929	613	1435	0
7930	817	1435	0
7931	1482	1435	0
7932	2253	1435	0
7933	1719	1435	0
7934	349	1435	0
7935	1767	1435	0
7936	1067	1435	0
7937	2287	1435	0
7938	148	147	0
7939	1088	147	0
7940	2530	147	0
7941	2652	147	0
7942	1539	147	0
7943	2216	147	0
7944	1041	147	0
7945	1242	513	0
7946	783	513	0
7947	2507	513	0
7948	2536	513	0
7949	594	513	0
7950	2086	513	0
7951	216	513	0
7952	2041	513	0
7953	402	513	0
7954	2460	513	0
7955	1827	513	0
7956	1602	513	0
7957	212	513	0
7958	87	513	0
7959	926	513	0
7960	2576	513	0
7961	2507	2331	0
7962	2704	144	0
7963	164	144	0
7964	1936	144	0
7965	1799	144	0
7966	1148	144	0
7967	1030	144	0
7968	320	144	0
7969	338	144	0
7970	527	144	0
7971	1061	144	0
7972	2492	144	0
7973	2662	144	0
7974	2443	144	0
7975	704	144	0
7976	501	144	0
7977	2377	144	0
7978	1734	144	0
7979	196	144	0
7980	281	144	0
7981	2524	144	0
7982	1198	144	0
7983	1538	144	0
7984	613	144	0
7985	445	144	0
7986	1094	144	0
7987	919	144	0
7988	2652	144	0
7989	295	144	0
7990	442	144	0
7991	1161	144	0
7992	2423	144	0
7993	1359	144	0
7994	1810	144	0
7995	2702	144	0
7996	1562	144	0
7997	741	144	0
7998	958	144	0
7999	206	144	0
8000	795	144	0
8001	2655	144	0
8002	69	144	0
8003	1953	144	0
8004	2216	144	0
8005	165	144	0
8006	874	144	0
8007	2679	144	0
8008	533	144	0
8009	62	144	0
8010	634	2225	0
8011	992	1576	0
8012	1061	1576	0
8013	1449	1576	0
8014	2283	1576	0
8015	1482	1576	0
8016	2492	1576	0
8017	64	1576	0
8018	1828	1576	0
8019	1584	1576	0
8020	1522	1576	0
8021	2092	1576	0
8022	1602	1576	0
8023	2028	650	0
8024	910	650	0
8025	624	650	0
8026	2432	650	0
8027	1522	650	0
8028	2704	650	0
8029	1632	650	0
8030	2634	650	0
8031	1302	650	0
8032	762	650	0
8033	73	650	0
8034	2702	650	0
8035	1596	650	0
8036	2216	1617	0
8037	980	1617	0
8038	1522	1617	0
8039	386	1617	0
8040	1616	1617	0
8041	2198	1617	0
8042	849	1617	0
8043	656	473	0
8044	1919	473	0
8045	75	473	0
8046	2625	473	0
8047	919	1909	0
8048	1964	1909	0
8049	2216	1909	0
8050	1596	1909	0
8051	1832	1909	0
8052	1302	1909	0
8053	905	1909	0
8054	2287	1909	0
8055	1198	1909	0
8056	1098	1909	0
8057	33	924	0
8058	1602	924	0
8059	1941	924	0
8060	1590	924	0
8061	1698	924	0
8062	1126	924	0
8063	442	924	0
8064	2443	924	0
8065	1970	924	0
8066	16	924	0
8067	2602	924	0
8068	1067	924	0
8069	73	924	0
8070	1209	924	0
8071	1003	924	0
8072	2611	924	0
8073	62	924	0
8074	718	924	0
8075	1562	924	0
8076	1708	924	0
8077	1631	924	0
8078	1962	924	0
8079	2633	924	0
8080	1069	924	0
8081	624	924	0
8082	1522	924	0
8083	2006	924	0
8084	1953	924	0
8085	1741	924	0
8086	1721	2281	0
8087	441	2281	0
8088	1003	2281	0
8089	783	2281	0
8090	33	2281	0
8091	812	2281	0
8092	2141	2281	0
8093	1538	2281	0
8094	2083	2281	0
8095	2576	2281	0
8096	2092	2281	0
8097	614	2281	0
8098	2530	2281	0
8099	2524	2281	0
8100	992	2281	0
8101	2243	2281	0
8102	2028	2281	0
8103	527	2281	0
8104	2634	2281	0
8105	1347	2281	0
8106	2625	2281	0
8107	548	2281	0
8108	264	2281	0
8109	2611	2281	0
8110	2652	2281	0
8111	2210	2281	0
8112	613	2281	0
8113	2324	2281	0
8114	1708	2281	0
8115	62	2281	0
8116	320	2281	0
8117	1584	2281	0
8118	1619	2281	0
8119	1799	2281	0
8120	943	2281	0
8121	2322	2281	0
8122	1828	2281	0
8123	2396	2281	0
8124	1912	2281	0
8125	2501	2281	0
8126	972	2281	0
8127	1950	2281	0
8128	1964	2281	0
8129	1539	2281	0
8130	1835	2281	0
8131	2683	2281	0
8132	458	2281	0
8133	1919	2281	0
8134	2460	290	0
8135	1242	290	0
8136	2733	290	0
8137	2283	290	0
8138	1001	290	0
8139	1003	290	0
8140	2652	290	0
8141	1463	290	0
8142	1141	290	0
8143	1534	290	0
8144	2515	290	0
8145	2507	290	0
8146	1094	290	0
8147	943	290	0
8148	1827	290	0
8149	285	290	0
8150	206	290	0
8151	247	290	0
8152	2234	290	0
8153	2492	290	0
8154	1964	290	0
8155	1721	290	0
8156	614	290	0
8157	2591	290	0
8158	1970	290	0
8159	1426	290	0
8160	905	290	0
8161	402	290	0
8162	75	780	0
8163	1250	1829	0
8164	1601	1829	0
8165	2086	1829	0
8166	1069	1829	0
8167	33	410	0
8168	2602	410	0
8169	2083	949	0
8170	1828	949	0
8171	2591	949	0
8172	1562	949	0
8173	1257	949	0
8174	2530	949	0
8175	1455	949	0
8176	1919	949	0
8177	1799	949	0
8178	1596	949	0
8179	2702	949	0
8180	264	949	0
8181	2386	949	0
8182	944	949	0
8183	1328	949	0
8184	926	949	0
8185	33	949	0
8186	1602	949	0
8187	1409	949	0
8188	2322	949	0
8189	386	949	0
8190	1061	949	0
8191	1719	949	0
8192	2006	949	0
8193	2576	949	0
8194	2590	949	0
8195	1685	1866	0
8196	1198	1563	0
8197	1719	1563	0
8198	1088	1563	0
8199	697	1563	0
8200	350	1563	0
8201	995	1563	0
8202	164	1563	0
8203	2028	1563	0
8204	594	1563	0
8205	233	1563	0
8206	2066	1563	0
8207	1962	1563	0
8208	1562	1563	0
8209	456	1563	0
8210	1448	1563	0
8211	1106	1563	0
