	protein_sequence1	protein_sequence2	interaction
6806	1651	645	0
6807	993	645	0
6808	2366	645	0
6809	2566	645	0
6810	1835	645	0
6811	2120	645	0
6812	1378	645	0
6813	678	645	0
6814	2735	645	0
6815	2468	645	0
6816	118	645	0
6817	1269	645	0
6818	1660	645	0
6819	1968	645	0
6820	151	645	0
6821	372	645	0
6822	1511	645	0
6823	381	645	0
6824	669	645	0
6825	225	645	0
6826	1241	645	0
6827	692	2605	0
6828	1968	2605	0
6829	2425	2605	0
6830	453	2605	0
6831	1660	2605	0
6832	2386	2605	0
6833	623	2605	0
6834	146	2605	0
6835	2208	2605	0
6836	1944	2605	0
6837	2712	2605	0
6838	2210	2605	0
6839	815	2605	0
6840	684	2605	0
6841	61	2605	0
6842	1321	2605	0
6843	575	2605	0
6844	969	2605	0
6845	629	2605	0
6846	1564	2605	0
6847	2275	2605	0
6848	2516	2605	0
6849	1596	2605	0
6850	248	2605	0
6851	1153	2605	0
6852	2120	2605	0
6853	1158	2605	0
6854	1098	2605	0
6855	2061	2605	0
6856	601	2605	0
6857	1235	2605	0
6858	1061	2605	0
6859	474	2605	0
6860	911	2605	0
6861	1299	2605	0
6862	308	2605	0
6863	46	2605	0
6864	2149	2605	0
6865	252	2605	0
6866	742	2605	0
6867	2258	2605	0
6868	706	2605	0
6869	1669	2605	0
6870	836	2605	0
6871	2735	2605	0
6872	775	2605	0
6873	393	2605	0
6874	1018	2605	0
6875	381	2605	0
6876	2723	2605	0
6877	1867	2605	0
6878	1620	2605	0
6879	2142	2605	0
6880	2321	2605	0
6881	2711	2605	0
6882	1440	2605	0
6883	2139	2605	0
6884	6	2605	0
6885	1251	2605	0
6886	1624	2605	0
6887	1995	2605	0
6888	2609	195	0
6889	2542	195	0
6890	1832	195	0
6891	2711	195	0
6892	471	195	0
6893	795	195	0
6894	675	195	0
6895	1345	195	0
6896	1105	195	0
6897	411	195	0
6898	647	195	0
6899	1576	195	0
6900	1564	195	0
6901	1098	195	0
6902	1668	195	0
6903	1875	195	0
6904	1830	195	0
6905	2468	195	0
6906	133	195	0
6907	248	2305	0
6908	2074	2305	0
6909	2179	2305	0
6910	2285	2305	0
6911	764	2305	0
6912	1251	373	0
6913	2094	373	0
6914	2425	373	0
6915	875	581	0
6916	1875	581	0
6917	1512	581	0
6918	795	581	0
6919	2149	581	0
6920	1548	581	0
6921	1575	581	0
6922	2712	581	0
6923	2688	581	0
6924	2641	581	0
6925	474	581	0
6926	453	581	0
6927	2094	581	0
6928	877	581	0
6929	1466	581	0
6930	773	581	0
6931	393	581	0
6932	1345	581	0
6933	601	581	0
6934	1438	581	0
6935	1063	581	0
6936	1670	581	0
6937	162	581	0
6938	1299	674	0
6939	162	674	0
6940	764	674	0
6941	111	674	0
6942	2609	674	0
6943	1653	674	0
6944	841	674	0
6945	684	674	0
6946	1660	674	0
6947	453	674	0
6948	2316	674	0
6949	796	674	0
6950	2227	674	0
6951	549	674	0
6952	225	674	0
6953	1953	674	0
6954	601	674	0
6955	1830	674	0
6956	1483	674	0
6957	2694	674	0
6958	2321	674	0
6959	1307	674	0
6960	1564	674	0
6961	508	674	0
6962	2031	674	0
6963	79	524	0
6964	151	524	0
6965	2300	524	0
6966	2422	524	0
6967	1063	524	0
6968	365	524	0
6969	1153	524	0
6970	1703	524	0
6971	225	524	0
6972	325	524	0
6973	908	524	0
6974	269	524	0
6975	118	524	0
6976	1158	524	0
6977	775	524	0
6978	2393	524	0
6979	2354	524	0
6980	637	524	0
6981	1620	524	0
6982	2366	524	0
6983	1013	524	0
6984	2021	524	0
6985	2228	524	0
6986	587	524	0
6987	393	524	0
6988	105	2155	0
6989	2310	2155	0
6990	2694	2155	0
6991	252	2155	0
6992	1158	2155	0
6993	1576	2155	0
6994	1378	2155	0
6995	453	2155	0
6996	379	2155	0
6997	678	2155	0
6998	587	2155	0
6999	1830	2155	0
7000	1124	2155	0
7001	1307	1456	0
7002	1020	1456	0
7003	1719	1456	0
7004	675	1456	0
7005	118	1456	0
7006	2393	1456	0
7007	1511	1456	0
7008	700	1456	0
7009	529	1456	0
7010	2094	1023	0
7011	1366	1023	0
7012	1483	1023	0
7013	2723	1023	0
7014	1185	1023	0
7015	2627	1023	0
7016	922	1023	0
7017	2136	1023	0
7018	2613	1023	0
7019	411	1023	0
7020	669	1545	0
7021	2142	1545	0
7022	1624	1545	0
7023	2557	1545	0
7024	1013	1545	0
7025	393	1545	0
7026	641	1545	0
7027	816	1545	0
7028	575	1545	0
7029	1667	1545	0
7030	1511	1545	0
7031	1835	1545	0
7032	1124	1545	0
7033	544	1545	0
7034	1535	1545	0
7035	2244	1545	0
7036	1061	1545	0
7037	33	1545	0
7038	939	1545	0
7039	1651	1545	0
7040	1353	1545	0
7041	508	1545	0
7042	623	1545	0
7043	2515	1545	0
7044	678	1545	0
7045	2667	1545	0
7046	1514	1545	0
7047	381	1545	0
7048	2641	1545	0
7049	1378	1545	0
7050	1725	1545	0
7051	2256	1545	0
7052	132	2008	0
7053	1269	2008	0
7054	1967	2008	0
7055	114	2008	0
7056	1223	2008	0
7057	411	2008	0
7058	1312	2008	0
7059	922	2008	0
7060	773	2008	0
7061	1669	2008	0
7062	118	2008	0
7063	2617	2008	0
7064	1483	2008	0
7065	1251	2008	0
7066	213	2008	0
7067	1185	2008	0
7068	836	2008	0
7069	2566	2008	0
7070	637	2008	0
7071	2688	2008	0
7072	379	2008	0
7073	61	2008	0
7074	1105	2008	0
7075	1835	2008	0
7076	2256	2008	0
7077	1124	2008	0
7078	2554	2008	0
7079	2515	2008	0
7080	1715	2008	0
7081	162	2008	0
7082	2285	2008	0
7083	471	2008	0
7084	1670	2008	0
7085	2516	2008	0
7086	1869	2008	0
7087	2354	2008	0
7088	2255	2008	0
7089	76	2008	0
7090	1576	2008	0
7091	6	2008	0
7092	2263	2008	0
7093	993	2008	0
7094	2627	2008	0
7095	2470	2008	0
7096	2316	2008	0
7097	939	2008	0
7098	2613	2008	0
7099	1178	2008	0
7100	2730	2008	0
7101	1489	2008	0
7102	869	2008	0
7103	365	2008	0
7104	1620	2008	0
7105	1968	1459	0
7106	111	1459	0
7107	0	1459	0
7108	33	1459	0
7109	1576	1459	0
7110	1548	1459	0
7111	1248	1459	0
7112	1653	1459	0
7113	706	1459	0
7114	46	1459	0
7115	1715	1459	0
7116	675	1459	0
7117	1651	1459	0
7118	1675	1459	0
7119	1153	1459	0
7120	1216	1459	0
7121	1725	1459	0
7122	1251	1459	0
7123	1235	1459	0
7124	529	1459	0
7125	133	1459	0
7126	76	1459	0
7127	1795	1459	0
7128	1669	1459	0
7129	2554	1459	0
7130	2711	1459	0
7131	1366	1459	0
7132	787	1459	0
7133	1596	1459	0
7134	2139	1459	0
7135	2210	1459	0
7136	831	1459	0
7137	795	1459	0
7138	1564	1459	0
7139	2262	1459	0
7140	61	1459	0
7141	1438	1459	0
7142	836	1459	0
7143	1063	1459	0
7144	2422	1459	0
7145	2702	1459	0
7146	1124	1459	0
7147	225	1459	0
7148	1331	1459	0
7149	2667	1459	0
7150	1624	1459	0
7151	269	1459	0
7152	869	1459	0
7153	1645	1459	0
7154	2470	1459	0
7155	1512	1459	0
7156	764	1459	0
7157	2136	1459	0
7158	1020	1459	0
7159	2468	1459	0
7160	1378	1459	0
7161	477	1459	0
7162	2061	1459	0
7163	1466	1459	0
7164	308	1459	0
7165	1239	1459	0
7166	875	1459	0
7167	2317	1459	0
7168	393	1459	0
7169	1983	1459	0
7170	348	1459	0
7171	2142	1459	0
7172	969	1459	0
7173	993	1459	0
7174	647	1459	0
7175	1241	1459	0
7176	2094	1459	0
7177	79	1459	0
7178	2208	1459	0
7179	2425	1459	0
7180	974	1459	0
7181	1151	1459	0
7182	2149	1459	0
7183	816	1459	0
7184	365	1459	0
7185	815	1459	0
7186	2641	1459	0
7187	1489	1459	0
7188	2321	1459	0
7189	1535	1459	0
7190	2208	1764	0
7191	590	1764	0
7192	1366	1764	0
7193	2627	1764	0
7194	2094	1764	0
7195	1269	1764	0
7196	2499	1764	0
7197	796	1764	0
7198	2504	1083	0
7199	7	1083	0
7200	327	1083	0
7201	760	1083	0
7202	2328	1083	0
7203	802	1083	0
7204	2152	1083	0
7205	2613	1083	0
7206	1952	1083	0
7207	872	1083	0
7208	119	1083	0
7209	1751	1083	0
7210	784	1083	0
7211	832	1083	0
7212	1835	1083	0
7213	2235	1083	0
7214	1527	1083	0
7215	2683	1083	0
7216	2094	1083	0
7217	1062	1083	0
7218	1481	1083	0
7219	766	1083	0
7220	1849	1083	0
7221	1494	1083	0
7222	2523	1083	0
7223	309	1083	0
7224	2503	1083	0
7225	1538	1083	0
7226	471	2493	0
7227	549	2493	0
7228	1353	2493	0
7229	1153	2493	0
7230	61	2493	0
7231	939	2493	0
7232	1013	2493	0
7233	50	2493	0
7234	0	2493	0
7235	1944	2493	0
7236	111	2493	0
7237	1830	2493	0
7238	1216	2493	0
7239	684	2493	0
7240	2470	2493	0
7241	773	2493	0
7242	132	2493	0
7243	146	2493	0
7244	529	2493	0
7245	1935	2493	0
7246	2031	2493	0
7247	1185	2493	0
7248	1466	2493	0
7249	1675	2493	0
7250	2354	2493	0
7251	1020	2493	0
7252	742	2493	0
7253	1995	2493	0
7254	1440	1471	0
7255	2542	1471	0
7256	1698	1471	0
7257	2617	1471	0
7258	1251	1471	0
7259	1620	1471	0
7260	2074	1471	0
7261	105	1471	0
7262	2011	1471	0
7263	2688	1471	0
7264	1511	1471	0
7265	2641	1471	0
7266	79	1471	0
7267	1307	1471	0
7268	1013	1471	0
7269	2640	1471	0
7270	2426	1471	0
7271	1312	1471	0
7272	1321	1471	0
7273	641	1471	0
7274	1652	1471	0
7275	1675	1471	0
7276	684	1471	0
7277	2179	1471	0
7278	1339	1471	0
7279	1926	1471	0
7280	1525	1471	0
7281	1668	1471	0
7282	575	1471	0
7283	2566	1471	0
7284	1239	1471	0
7285	237	1471	0
7286	2667	1471	0
7287	2609	1471	0
7288	2043	1471	0
7289	1832	1471	0
7290	831	1471	0
7291	111	1471	0
7292	2602	1471	0
7293	875	1471	0
7294	2610	1471	0
7295	1869	1471	0
7296	1651	1471	0
7297	1124	1471	0
7298	1983	1471	0
7299	1223	1471	0
7300	2021	1471	0
7301	953	1471	0
7302	939	1471	0
7303	629	1471	0
7304	263	1471	0
7305	1703	1471	0
7306	974	1471	0
7307	647	1471	0
7308	623	1471	0
7309	2244	1471	0
7310	248	1471	0
7311	2663	1471	0
7312	1830	1471	0
7313	2730	1471	0
7314	2470	1471	0
7315	2712	1471	0
7316	471	1471	0
7317	2063	1471	0
7318	146	1471	0
7319	1512	1471	0
7320	993	1471	0
7321	2300	1471	0
7322	775	1471	0
7323	1995	1471	0
7324	2499	1471	0
7325	1483	1471	0
7326	1241	1471	0
7327	2468	1471	0
7328	544	1471	0
7329	325	1471	0
7330	1653	1471	0
7331	2613	1471	0
7332	33	1471	0
7333	372	1471	0
7334	692	1471	0
7335	0	1471	0
7336	114	1471	0
7337	678	1471	0
7338	1105	1471	0
7339	76	1471	0
7340	816	1471	0
7341	1489	1471	0
7342	2285	1471	0
7343	795	1471	0
7344	1514	1471	0
7345	969	1471	0
7346	2256	1471	0
7347	381	1471	0
7348	1299	1471	0
7349	2262	1471	0
7350	2515	1471	0
7351	529	1471	0
7352	675	1471	0
7353	1610	1471	0
7354	1621	1471	0
7355	1153	1471	0
7356	2263	1471	0
7357	2391	1471	0
7358	1935	1471	0
7359	1735	1471	0
7360	162	1471	0
7361	252	1471	0
7362	2228	1471	0
7363	1185	1471	0
7364	2316	1471	0
7365	2120	1471	0
7366	1667	1471	0
7367	2094	1471	0
7368	669	1471	0
7369	133	1471	0
7370	2557	1471	0
7371	2702	1471	0
7372	637	1471	0
7373	6	1471	0
7374	788	1471	0
7375	1767	1471	0
7376	1018	1471	0
7377	1835	1471	0
7378	2310	1471	0
7379	764	1471	0
7380	2422	1471	0
7381	1645	1471	0
7382	1062	1471	0
7383	1799	1471	0
7384	50	1471	0
7385	2735	1471	0
7386	453	1471	0
7387	2554	1471	0
7388	308	1471	0
7389	151	1471	0
7390	1353	1471	0
7391	2147	1471	0
7392	477	1471	0
7393	1725	1471	0
7394	1624	1471	0
7395	877	1471	0
7396	911	1471	0
7397	2031	1471	0
7398	2210	1471	0
7399	2321	1471	0
7400	1575	1471	0
7401	1331	1471	0
7402	1378	1471	0
7403	2627	1471	0
7404	379	1471	0
7405	1875	1471	0
7406	348	1471	0
7407	1731	1471	0
7408	1795	1471	0
7409	922	1471	0
7410	742	1471	0
7411	1576	1471	0
7412	706	1471	0
7413	1248	1471	0
7414	1098	1471	0
7415	1596	1471	0
7416	2070	1471	0
7417	1564	1471	0
7418	2425	1471	0
7419	815	1471	0
7420	2393	1471	0
7421	914	1471	0
7422	311	1471	0
7423	61	1471	0
7424	1968	1471	0
7425	1063	1471	0
7426	2149	1471	0
7427	2366	1471	0
7428	1158	1471	0
7429	1967	1471	0
7430	1940	1471	0
7431	1345	1471	0
7432	796	1471	0
7433	841	1471	0
7434	1535	1471	0
7435	118	1471	0
7436	587	1471	0
7437	2136	1471	0
7438	1868	1471	0
7439	46	1471	0
7440	1944	1471	0
7441	1216	1471	0
7442	869	1471	0
7443	2016	1471	0
7444	508	1471	0
7445	846	1471	0
7446	773	1471	0
7447	2183	1471	0
7448	2255	1471	0
7449	1660	1471	0
7450	2632	1471	0
7451	393	1471	0
7452	634	1471	0
7453	1438	1471	0
7454	787	1471	0
7455	700	1471	0
7456	2723	1471	0
7457	1669	1471	0
7458	2258	1471	0
7459	411	1471	0
7460	2711	1471	0
7461	406	1471	0
7462	1151	1471	0
7463	2061	1471	0
7464	1953	1471	0
7465	474	1471	0
7466	1670	1471	0
7467	1473	1471	0
7468	2322	1471	0
7469	1978	1471	0
7470	365	1471	0
7471	1548	1471	0
7472	225	1471	0
7473	2386	1471	0
7474	1269	1471	0
7475	1061	1471	0
7476	590	1471	0
7477	2063	2454	0
7478	1983	2454	0
7479	669	2454	0
7480	111	2454	0
7481	2437	2454	0
7482	2255	2454	0
7483	816	2454	0
7484	2632	2454	0
7485	325	2454	0
7486	549	2454	0
7487	1967	2454	0
7488	2043	2454	0
7489	629	2454	0
7490	348	2454	0
7491	114	2454	0
7492	1652	2454	0
7493	2609	2454	0
7494	1223	2454	0
7495	2244	2454	0
7496	1624	2454	0
7497	2300	2454	0
7498	6	2454	0
7499	1926	2454	0
7500	2074	2454	0
7501	2702	2454	0
7502	953	2454	0
7503	2011	2454	0
7504	2667	2454	0
7505	1013	2454	0
7506	1995	2454	0
7507	1366	2454	0
7508	1312	2454	0
7509	1251	2454	0
7510	237	2454	0
7511	1596	2454	0
7512	1576	2454	0
7513	1832	2454	0
7514	2735	2454	0
7515	1548	2454	0
7516	437	2454	0
7517	2542	2454	0
7518	1345	2454	0
7519	79	2454	0
7520	225	2454	0
7521	2262	2454	0
7522	544	2454	0
7523	587	2454	0
7524	831	2454	0
7525	2263	2454	0
7526	1339	2454	0
7527	675	2493	0
7528	1735	2493	0
7529	2321	2493	0
7530	2688	619	0
7531	2256	619	0
7532	79	619	0
7533	1251	619	0
7534	1153	619	0
7535	974	1925	0
7536	1935	1925	0
7537	1703	1734	0
7538	2632	1734	0
7539	1018	1734	0
7540	2227	1734	0
7541	993	1734	0
7542	1869	1085	0
7543	1940	1085	0
7544	2640	1085	0
7545	1645	1085	0
7546	1651	1085	0
7547	1675	1085	0
7548	1867	1085	0
7549	2263	1085	0
7550	1868	1085	0
7551	1698	1085	0
7552	1875	1085	0
7553	1535	1085	0
7554	269	1085	0
7555	1731	1085	0
7556	1525	1085	0
7557	1331	1085	0
7558	1483	1085	0
7559	1489	1085	0
7560	132	1085	0
7561	105	1085	0
7562	1548	1085	0
7563	1509	1085	0
7564	1235	1085	0
7565	2275	1210	0
7566	1799	1210	0
7567	477	1210	0
7568	922	1210	0
7569	1719	1210	0
7570	1735	1210	0
7571	1378	1210	0
7572	1151	1210	0
7573	311	1210	0
7574	114	1210	0
7575	1307	1210	0
7576	2711	1210	0
7577	969	1210	0
7578	787	1210	0
7579	875	1210	0
7580	1660	1210	0
7581	836	1210	0
7582	914	1210	0
7583	1867	1210	0
7584	225	1210	0
7585	1670	1210	0
7586	590	1210	0
7587	623	1210	0
7588	76	1210	0
7589	764	1210	0
7590	993	550	0
7591	365	550	0
7592	1062	550	0
7593	969	550	0
7594	939	550	0
7595	2031	550	0
7596	2074	550	0
7597	1725	550	0
7598	1312	550	0
7599	2244	550	0
7600	742	550	0
7601	79	550	0
7602	634	550	0
7603	2641	550	0
7604	118	550	0
7605	508	550	0
7606	544	550	0
7607	1926	550	0
7608	1575	550	0
7609	700	550	0
7610	237	550	0
7611	2422	550	0
7612	6	550	0
7613	1670	550	0
7614	2149	550	0
7615	1935	550	0
7616	922	550	0
7617	2627	550	0
7618	1331	550	0
7619	1241	550	0
7620	2663	550	0
7621	1013	550	0
7622	1151	550	0
7623	2632	550	0
7624	877	550	0
7625	2515	550	0
7626	796	550	0
7627	678	550	0
7628	2227	550	0
7629	1610	550	0
7630	1307	550	0
7631	2613	550	0
7632	2094	550	0
7633	308	550	0
7634	2640	550	0
7635	1269	550	0
7636	1124	550	0
7637	1345	550	0
7638	2256	550	0
7639	1438	550	0
7640	1875	550	0
7641	911	550	0
7642	2136	550	0
7643	908	550	0
7644	836	550	0
7645	2610	550	0
7646	1339	550	0
7647	2602	550	0
7648	1063	550	0
7649	1483	550	0
7650	2317	550	0
7651	775	550	0
7652	1576	550	0
7653	61	550	0
7654	2425	550	0
7655	1018	550	0
7656	1799	550	0
7657	2310	550	0
7658	2730	550	0
7659	263	550	0
7660	2262	550	0
7661	2702	550	0
7662	914	550	0
7663	2516	550	0
7664	549	550	0
7665	1669	550	0
7666	1020	550	0
7667	647	1477	0
7668	1466	1477	0
7669	641	1477	0
7670	841	1477	0
7671	2627	1477	0
7672	1624	1477	0
7673	1512	1477	0
7674	1944	1477	0
7675	1061	1477	0
7676	1013	1477	0
7677	2515	1477	0
7678	1345	1477	0
7679	1995	2165	0
7680	2602	2165	0
7681	76	2165	0
7682	1575	2165	0
7683	2094	2165	0
7684	1438	2165	0
7685	1675	2165	0
7686	2208	2165	0
7687	1735	2165	0
7688	1044	2611	0
7689	918	2611	0
7690	2457	2611	0
7691	1771	2611	0
7692	701	2611	0
7693	2263	2611	0
7694	369	2611	0
7695	1200	2611	0
7696	1154	2611	0
7697	1404	2611	0
7698	386	2611	0
7699	131	2611	0
7700	57	2611	0
7701	1803	2611	0
7702	1143	2611	0
7703	2314	2611	0
7704	1986	2611	0
7705	613	2611	0
7706	1427	2611	0
7707	1027	2611	0
7708	782	2611	0
7709	1203	2611	0
7710	1552	2611	0
7711	665	2611	0
7712	493	2611	0
7713	1884	2611	0
7714	602	2611	0
7715	1642	2611	0
7716	2437	1012	0
7717	2617	1012	0
7718	1795	1012	0
7719	1735	1012	0
7720	1767	1012	0
7721	1248	1012	0
7722	575	1012	0
7723	1321	1012	0
7724	1345	1012	0
7725	1312	1012	0
7726	2016	1012	0
7727	634	1012	0
7728	1703	1012	0
7729	2228	1012	0
7730	1868	1012	0
7731	437	1012	0
7732	1668	1012	0
7733	2632	1012	0
7734	1669	1012	0
7735	2275	1012	0
7736	549	1012	0
7737	325	1012	0
7738	1151	1012	0
7739	1489	1012	0
7740	2011	1012	0
7741	372	1012	0
7742	2735	1012	0
7743	1835	1012	0
7744	453	1012	0
7745	0	2638	0
7746	1675	2638	0
7747	678	2638	0
7748	1223	2638	0
7749	1345	2638	0
7750	2061	2638	0
7751	1867	2638	0
7752	1983	2638	0
7753	1251	2638	0
7754	1299	2638	0
7755	590	2638	0
7756	846	2638	0
7757	248	2638	0
7758	2063	2638	0
7759	2712	2638	0
7760	2354	2638	0
7761	1830	2638	0
7762	2316	2638	0
7763	1013	2638	0
7764	1535	2638	0
7765	411	2638	0
7766	33	2638	0
7767	2136	2638	0
7768	2688	2638	0
7769	1953	2638	0
7770	1869	2638	0
7771	2723	2638	0
7772	1378	2638	0
7773	1735	2638	0
7774	2730	1662	0
7775	1105	1662	0
7776	641	1662	0
7777	1124	1662	0
7778	795	1662	0
7779	1652	1662	0
7780	974	1662	0
7781	1621	1662	0
7782	162	1662	0
7783	1013	1662	0
7784	2610	1662	0
7785	914	1662	0
7786	2366	1662	0
7787	1835	1662	0
7788	2627	1662	0
7789	877	1662	0
7790	79	1662	0
7791	2640	1662	0
7792	2208	1662	0
7793	437	1662	0
7794	2499	1662	0
7795	1548	1662	0
7796	1321	1662	0
7797	775	1662	0
7798	2016	1662	0
7799	1624	1662	0
7800	33	1662	0
7801	1466	1662	0
7802	587	1662	0
7803	1061	1662	0
7804	2256	1662	0
7805	1667	1662	0
7806	575	1662	0
7807	1967	1662	0
7808	6	1662	0
7809	1299	1662	0
7810	1967	1741	0
7811	1307	1741	0
7812	1830	1741	0
7813	1438	596	0
7814	1610	596	0
7815	2712	596	0
7816	2142	596	0
7817	816	596	0
7818	2422	596	0
7819	2602	596	0
7820	132	596	0
7821	162	596	0
7822	1489	596	0
7823	2321	596	0
7824	33	596	0
7825	2074	596	0
7826	678	596	0
7827	1653	596	0
7828	213	596	0
7829	2641	596	0
7830	2021	596	0
7831	2470	596	0
7832	2322	596	0
7833	2031	596	0
7834	2723	596	0
7835	2275	596	0
7836	1620	596	0
7837	2566	596	0
7838	953	596	0
7839	1020	596	0
7840	1596	596	0
7841	2011	596	0
7842	1018	596	0
7843	1124	596	0
7844	1013	596	0
7845	2515	596	0
7846	2613	596	0
7847	2426	596	0
7848	225	596	0
7849	590	596	0
7850	2258	596	0
7851	2183	596	0
7852	993	596	0
7853	393	596	0
7854	601	596	0
7855	1248	596	0
7856	1869	596	0
7857	629	596	0
7858	2391	596	0
7859	477	596	0
7860	692	596	0
7861	1548	596	0
7862	1158	596	0
7863	1795	596	0
7864	1652	596	0
7865	939	596	0
7866	1241	596	0
7867	706	596	0
7868	1983	596	0
7869	2702	596	0
7870	2139	596	0
7871	815	596	0
7872	1725	596	0
7873	453	431	0
7874	1294	431	0
7875	2002	431	0
7876	239	431	0
7877	773	2625	0
7878	2011	2625	0
7879	2557	2625	0
7880	678	2625	0
7881	2316	2625	0
7882	1799	2625	0
7883	2516	2053	0
7884	2074	2053	0
7885	1698	2053	0
7886	1466	2053	0
7887	411	2053	0
7888	2470	2053	0
7889	692	2053	0
7890	2499	2053	0
7891	2256	2053	0
7892	1995	2053	0
7893	2554	2053	0
7894	2258	2053	0
7895	1651	2053	0
7896	841	2053	0
7897	2602	2053	0
7898	993	2053	0
7899	1331	2053	0
7900	61	2053	0
7901	2094	2053	0
7902	146	2053	0
7903	2422	2053	0
7904	393	2053	0
7905	1105	2053	0
7906	2179	2053	0
7907	1312	2053	0
7908	1767	2053	0
7909	33	2053	0
7910	1440	2053	0
7911	647	2053	0
7912	1725	2053	0
7913	575	2053	0
7914	831	2053	0
7915	549	2053	0
7916	2061	2053	0
7917	1063	2053	0
7918	1525	2053	0
7919	2011	2053	0
7920	2317	2053	0
7921	796	2053	0
7922	1735	2053	0
7923	1098	2053	0
7924	669	2053	0
7925	764	2053	0
7926	1216	2053	0
7927	2142	2053	0
7928	1248	2053	0
7929	2322	2053	0
7930	2613	2053	0
7931	1799	2053	0
7932	1535	2053	0
7933	2610	2053	0
7934	477	2053	0
7935	325	2053	0
7936	787	2053	0
7937	974	2053	0
7938	1767	781	0
7939	706	781	0
7940	1645	781	0
7941	1105	781	0
7942	61	781	0
7943	939	781	0
7944	678	781	0
7945	474	2040	0
7946	2617	2040	0
7947	111	2040	0
7948	1525	2040	0
7949	795	2040	0
7950	1512	2040	0
7951	1926	2040	0
7952	1653	2040	0
7953	2426	2040	0
7954	1331	2040	0
7955	590	2040	0
7956	1940	2040	0
7957	684	2040	0
7958	1440	2040	0
7959	2310	2040	0
7960	365	2040	0
7961	111	1471	0
7962	2711	1836	0
7963	908	1836	0
7964	2468	1836	0
7965	1178	1836	0
7966	2210	1836	0
7967	1725	1836	0
7968	1312	1836	0
7969	788	1836	0
7970	2712	1836	0
7971	831	1836	0
7972	1867	1836	0
7973	6	1836	0
7974	2641	1836	0
7975	1013	1836	0
7976	437	1836	0
7977	1715	1836	0
7978	2688	1836	0
7979	146	1836	0
7980	2183	1836	0
7981	2139	1836	0
7982	953	1836	0
7983	1610	1836	0
7984	2322	1836	0
7985	2391	1836	0
7986	815	1836	0
7987	2425	1836	0
7988	1105	1836	0
7989	1151	1836	0
7990	1735	1836	0
7991	2609	1836	0
7992	2634	1836	0
7993	1378	1836	0
7994	453	1836	0
7995	237	1836	0
7996	875	1836	0
7997	1345	1836	0
7998	1251	1836	0
7999	647	1836	0
8000	1957	1836	0
8001	1231	1836	0
8002	132	1836	0
8003	252	1836	0
8004	939	1836	0
8005	1668	1836	0
8006	118	1836	0
8007	382	1836	0
8008	1548	1836	0
8009	2723	1836	0
8010	2557	1408	0
8011	669	1308	0
8012	831	1308	0
8013	1061	1308	0
8014	764	1308	0
8015	1799	1308	0
8016	1867	1308	0
8017	2627	1308	0
8018	1832	1308	0
8019	629	1308	0
8020	393	1308	0
8021	2640	1308	0
8022	1940	1308	0
8023	1667	1320	0
8024	2393	1320	0
8025	2142	1320	0
8026	2031	1320	0
8027	393	1320	0
8028	2711	1320	0
8029	1868	1320	0
8030	1575	1320	0
8031	922	1320	0
8032	1241	1320	0
8033	1489	1320	0
8034	237	1320	0
8035	623	1320	0
8036	939	1259	0
8037	2317	1259	0
8038	393	1259	0
8039	1153	1259	0
8040	2228	1259	0
8041	993	1259	0
8042	1731	1259	0
8043	162	2190	0
8044	2316	2190	0
8045	2702	2190	0
8046	1953	2190	0
8047	2425	1831	0
8048	2554	1831	0
8049	939	1831	0
8050	623	1831	0
8051	213	1831	0
8052	922	1831	0
8053	1669	1831	0
8054	974	1831	0
8055	953	1831	0
8056	529	1831	0
8057	1185	303	0
8058	1940	303	0
8059	700	303	0
8060	1869	303	0
8061	1473	303	0
8062	1968	303	0
8063	1735	303	0
8064	2641	303	0
8065	1983	303	0
8066	2016	303	0
8067	2263	303	0
8068	787	303	0
8069	1489	303	0
8070	1652	303	0
8071	1995	303	0
8072	2061	303	0
8073	2723	303	0
8074	481	303	0
8075	875	303	0
8076	263	303	0
8077	1670	303	0
8078	641	303	0
8079	471	303	0
8080	50	303	0
8081	2142	303	0
8082	393	303	0
8083	2285	303	0
8084	252	303	0
8085	2011	303	0
8086	2255	1207	0
8087	2632	1207	0
8088	1995	1207	0
8089	2617	1207	0
8090	1185	1207	0
8091	2542	1207	0
8092	1307	1207	0
8093	1610	1207	0
8094	2735	1207	0
8095	365	1207	0
8096	2640	1207	0
8097	1703	1207	0
8098	1645	1207	0
8099	2139	1207	0
8100	669	1207	0
8101	1698	1207	0
8102	1667	1207	0
8103	2712	1207	0
8104	1575	1207	0
8105	775	1207	0
8106	1953	1207	0
8107	846	1207	0
8108	1063	1207	0
8109	2061	1207	0
8110	1105	1207	0
8111	549	1207	0
8112	2322	1207	0
8113	1366	1207	0
8114	263	1207	0
8115	2723	1207	0
8116	1312	1207	0
8117	629	1207	0
8118	2227	1207	0
8119	1178	1207	0
8120	1624	1207	0
8121	2258	1207	0
8122	1832	1207	0
8123	2094	1207	0
8124	114	1207	0
8125	1719	1207	0
8126	2516	1207	0
8127	1483	1207	0
8128	2554	1207	0
8129	61	1207	0
8130	1620	1207	0
8131	1511	1207	0
8132	675	1207	0
8133	2316	1207	0
8134	1331	1738	0
8135	474	1738	0
8136	1675	1738	0
8137	764	1738	0
8138	742	1738	0
8139	1995	1738	0
8140	1105	1738	0
8141	2437	1738	0
8142	411	1738	0
8143	2730	1738	0
8144	1651	1738	0
8145	111	1738	0
