	protein_sequence1	protein_sequence2	interaction
6957	2069	1402	0
6958	2277	1402	0
6959	2718	1402	0
6960	2332	1402	0
6961	2414	1402	0
6962	636	1402	0
6963	589	2671	0
6964	735	2671	0
6965	1780	2671	0
6966	167	2671	0
6967	963	2671	0
6968	2215	2671	0
6969	2529	2671	0
6970	329	2671	0
6971	2079	2671	0
6972	1742	2671	0
6973	876	2671	0
6974	413	2671	0
6975	1740	2671	0
6976	462	2671	0
6977	1864	2671	0
6978	2703	2671	0
6979	1063	2671	0
6980	932	2671	0
6981	1249	2671	0
6982	1544	2671	0
6983	1718	2671	0
6984	247	2671	0
6985	1186	2671	0
6986	211	2671	0
6987	2527	2671	0
6988	2427	2661	0
6989	2574	2661	0
6990	2069	2661	0
6991	1422	2661	0
6992	462	2661	0
6993	939	2661	0
6994	2267	2661	0
6995	50	2661	0
6996	1943	2661	0
6997	1069	2661	0
6998	211	2661	0
6999	2244	2661	0
7000	1874	2661	0
7001	2718	2349	0
7002	1819	2349	0
7003	1848	2349	0
7004	2285	2349	0
7005	1740	2349	0
7006	2703	2349	0
7007	320	2349	0
7008	2686	2349	0
7009	2621	2349	0
7010	316	2737	0
7011	1002	2737	0
7012	1964	2737	0
7013	427	2737	0
7014	2085	2737	0
7015	731	2737	0
7016	131	2737	0
7017	2530	2737	0
7018	111	2737	0
7019	1596	2737	0
7020	1443	277	0
7021	2058	277	0
7022	92	277	0
7023	1999	277	0
7024	1718	277	0
7025	2527	277	0
7026	1300	277	0
7027	79	277	0
7028	881	277	0
7029	1741	277	0
7030	320	277	0
7031	1767	277	0
7032	1874	277	0
7033	620	277	0
7034	623	277	0
7035	1878	277	0
7036	2347	277	0
7037	2413	277	0
7038	1092	277	0
7039	2432	277	0
7040	1241	277	0
7041	2414	277	0
7042	855	277	0
7043	143	277	0
7044	1069	277	0
7045	84	277	0
7046	887	277	0
7047	166	277	0
7048	1200	277	0
7049	2267	277	0
7050	1366	277	0
7051	634	277	0
7052	12	1061	0
7053	59	1061	0
7054	1880	1061	0
7055	691	1061	0
7056	304	1061	0
7057	1596	1061	0
7058	1207	1061	0
7059	131	1061	0
7060	866	1061	0
7061	2614	1061	0
7062	1740	1061	0
7063	2729	1061	0
7064	1964	1061	0
7065	1838	1061	0
7066	2327	1061	0
7067	2085	1061	0
7068	896	1061	0
7069	471	1061	0
7070	932	1061	0
7071	957	1061	0
7072	1943	1061	0
7073	1208	1061	0
7074	2721	1061	0
7075	1767	1061	0
7076	634	1061	0
7077	1874	1061	0
7078	1763	1061	0
7079	143	1061	0
7080	132	1061	0
7081	1112	1061	0
7082	1233	1061	0
7083	2629	1061	0
7084	2464	1061	0
7085	1355	1061	0
7086	1338	1061	0
7087	1063	1061	0
7088	1855	1061	0
7089	448	1061	0
7090	939	1061	0
7091	1881	1061	0
7092	1909	1061	0
7093	1998	1061	0
7094	731	1061	0
7095	30	1061	0
7096	1088	1061	0
7097	1092	1061	0
7098	111	1061	0
7099	376	1061	0
7100	2028	1061	0
7101	2418	1061	0
7102	288	1061	0
7103	2215	1061	0
7104	1249	1061	0
7105	570	291	0
7106	243	291	0
7107	2586	291	0
7108	2413	291	0
7109	939	291	0
7110	61	291	0
7111	1944	291	0
7112	917	291	0
7113	831	291	0
7114	2582	291	0
7115	132	291	0
7116	2285	291	0
7117	2432	291	0
7118	2611	291	0
7119	2529	291	0
7120	1577	291	0
7121	1366	291	0
7122	1838	291	0
7123	308	291	0
7124	2621	291	0
7125	2693	291	0
7126	448	291	0
7127	2645	291	0
7128	2614	291	0
7129	1763	291	0
7130	2531	291	0
7131	1002	291	0
7132	1667	291	0
7133	1242	291	0
7134	1631	291	0
7135	2063	291	0
7136	2305	291	0
7137	2214	291	0
7138	2332	291	0
7139	24	291	0
7140	1208	291	0
7141	2441	291	0
7142	896	291	0
7143	963	291	0
7144	167	291	0
7145	1279	291	0
7146	1874	291	0
7147	2079	291	0
7148	709	291	0
7149	84	291	0
7150	92	291	0
7151	413	291	0
7152	288	291	0
7153	1507	291	0
7154	30	291	0
7155	1156	291	0
7156	929	291	0
7157	2530	291	0
7158	1819	291	0
7159	2032	291	0
7160	2267	291	0
7161	284	291	0
7162	995	291	0
7163	1955	291	0
7164	542	291	0
7165	2667	291	0
7166	1139	291	0
7167	0	291	0
7168	2527	291	0
7169	564	291	0
7170	2318	291	0
7171	2058	291	0
7172	2191	291	0
7173	1998	291	0
7174	387	291	0
7175	1111	291	0
7176	316	291	0
7177	589	291	0
7178	812	291	0
7179	2685	291	0
7180	1973	291	0
7181	1320	291	0
7182	1222	291	0
7183	79	291	0
7184	2215	291	0
7185	1887	291	0
7186	1200	291	0
7187	2418	291	0
7188	2277	291	0
7189	623	291	0
7190	812	128	0
7191	1057	128	0
7192	1002	128	0
7193	731	128	0
7194	316	128	0
7195	59	128	0
7196	1579	128	0
7197	2438	128	0
7198	1174	1779	0
7199	1223	1779	0
7200	1076	1779	0
7201	1049	1779	0
7202	464	1779	0
7203	701	1779	0
7204	870	1779	0
7205	111	1779	0
7206	969	1779	0
7207	1056	1779	0
7208	581	1779	0
7209	2243	1779	0
7210	2362	1779	0
7211	138	1779	0
7212	1767	1779	0
7213	31	1779	0
7214	461	1779	0
7215	365	1779	0
7216	316	1779	0
7217	1489	1779	0
7218	233	1779	0
7219	2541	1779	0
7220	516	1779	0
7221	1865	1779	0
7222	2731	1779	0
7223	2606	1779	0
7224	1405	1779	0
7225	2270	1779	0
7226	2629	186	0
7227	656	186	0
7228	1241	186	0
7229	2529	186	0
7230	1208	186	0
7231	1092	186	0
7232	1718	186	0
7233	583	186	0
7234	2586	186	0
7235	1699	186	0
7236	243	186	0
7237	2244	186	0
7238	1577	186	0
7239	1547	186	0
7240	30	186	0
7241	866	186	0
7242	12	186	0
7243	2628	186	0
7244	2621	186	0
7245	385	186	0
7246	636	186	0
7247	2085	186	0
7248	1955	186	0
7249	2611	186	0
7250	1063	186	0
7251	1819	186	0
7252	1849	186	0
7253	745	186	0
7254	374	1984	0
7255	1438	1984	0
7256	1905	1984	0
7257	2729	1984	0
7258	1838	1984	0
7259	1249	1984	0
7260	1148	1984	0
7261	2427	1984	0
7262	2049	1984	0
7263	957	1984	0
7264	320	1984	0
7265	1200	1984	0
7266	589	1984	0
7267	2718	1984	0
7268	1718	1984	0
7269	1008	1984	0
7270	2171	1984	0
7271	1207	1984	0
7272	251	1984	0
7273	1300	1984	0
7274	174	1984	0
7275	2611	1984	0
7276	1547	1984	0
7277	638	1984	0
7278	495	1984	0
7279	199	1984	0
7280	1375	1984	0
7281	2595	1984	0
7282	881	1984	0
7283	471	1984	0
7284	2667	1984	0
7285	1272	1984	0
7286	84	1984	0
7287	2207	1984	0
7288	1194	1984	0
7289	649	1984	0
7290	2305	1984	0
7291	243	1984	0
7292	641	1984	0
7293	1139	1984	0
7294	1467	1984	0
7295	1338	1984	0
7296	2432	1984	0
7297	1874	1984	0
7298	564	1984	0
7299	304	1984	0
7300	247	1984	0
7301	1265	1984	0
7302	1092	1984	0
7303	1996	1984	0
7304	428	1984	0
7305	329	1984	0
7306	1973	1984	0
7307	387	1984	0
7308	855	1984	0
7309	1878	1984	0
7310	718	1984	0
7311	281	1984	0
7312	2244	1984	0
7313	2028	1984	0
7314	30	1984	0
7315	1707	1984	0
7316	2629	1984	0
7317	429	1984	0
7318	2628	1984	0
7319	1156	1984	0
7320	1998	1984	0
7321	1780	1984	0
7322	1864	1984	0
7323	745	1984	0
7324	1579	1984	0
7325	1964	1984	0
7326	1111	1984	0
7327	2032	1984	0
7328	620	1984	0
7329	1742	1984	0
7330	917	1984	0
7331	111	1984	0
7332	2413	1984	0
7333	1938	1984	0
7334	178	1984	0
7335	2586	1984	0
7336	691	1984	0
7337	1069	1984	0
7338	2721	1984	0
7339	448	1984	0
7340	79	1984	0
7341	2418	1984	0
7342	1233	1984	0
7343	2214	1984	0
7344	887	1984	0
7345	2191	1984	0
7346	634	1984	0
7347	166	1984	0
7348	1609	1984	0
7349	24	1984	0
7350	143	1984	0
7351	2621	1984	0
7352	2285	1984	0
7353	1116	1984	0
7354	1691	1984	0
7355	2529	1984	0
7356	1909	1984	0
7357	535	1984	0
7358	385	1984	0
7359	375	1984	0
7360	1112	1984	0
7361	1422	1984	0
7362	1186	1984	0
7363	2085	1984	0
7364	1088	1984	0
7365	893	1984	0
7366	1741	1984	0
7367	316	1984	0
7368	1443	1984	0
7369	2693	1984	0
7370	1999	1984	0
7371	1279	1984	0
7372	932	1984	0
7373	1881	1984	0
7374	859	1984	0
7375	1971	1984	0
7376	1685	1984	0
7377	1767	1984	0
7378	2574	1984	0
7379	929	1984	0
7380	167	1984	0
7381	1507	1984	0
7382	1489	1984	0
7383	678	1984	0
7384	583	1984	0
7385	2670	1984	0
7386	50	1984	0
7387	1763	1984	0
7388	542	1984	0
7389	735	1984	0
7390	1241	1984	0
7391	1052	1984	0
7392	284	1984	0
7393	1366	1984	0
7394	92	1984	0
7395	630	1984	0
7396	2295	1984	0
7397	636	1984	0
7398	2063	1984	0
7399	2277	1984	0
7400	2442	1984	0
7401	709	1984	0
7402	2267	1984	0
7403	731	1984	0
7404	1943	1984	0
7405	81	1984	0
7406	2318	1984	0
7407	509	1984	0
7408	2645	1984	0
7409	131	1984	0
7410	1849	1984	0
7411	939	1984	0
7412	831	1984	0
7413	1944	1984	0
7414	577	1984	0
7415	1242	1984	0
7416	2268	1984	0
7417	2332	1984	0
7418	2685	1984	0
7419	1887	1984	0
7420	2703	1984	0
7421	25	1984	0
7422	16	1984	0
7423	1208	1984	0
7424	570	1984	0
7425	963	1984	0
7426	1222	1984	0
7427	1544	1984	0
7428	462	1984	0
7429	1880	1984	0
7430	2209	1984	0
7431	996	1984	0
7432	2438	1984	0
7433	1243	1984	0
7434	623	1984	0
7435	1740	1984	0
7436	211	1984	0
7437	2530	1984	0
7438	158	1984	0
7439	2582	1984	0
7440	1699	1984	0
7441	1577	1984	0
7442	288	1984	0
7443	1	1984	0
7444	2414	1984	0
7445	87	1984	0
7446	866	1984	0
7447	1815	1984	0
7448	1855	1984	0
7449	405	1984	0
7450	2319	1984	0
7451	2527	1984	0
7452	2581	1984	0
7453	2441	1984	0
7454	1667	1984	0
7455	2686	1984	0
7456	427	1984	0
7457	2614	1984	0
7458	1680	1984	0
7459	1596	1984	0
7460	2531	1984	0
7461	1812	1984	0
7462	1320	1984	0
7463	995	1984	0
7464	2090	1984	0
7465	824	1984	0
7466	2464	1984	0
7467	1934	1984	0
7468	1325	1984	0
7469	2004	1984	0
7470	2215	1984	0
7471	61	1984	0
7472	2079	1984	0
7473	2223	1984	0
7474	59	1984	0
7475	2347	1984	0
7476	1057	1984	0
7477	429	355	0
7478	564	355	0
7479	1443	355	0
7480	243	355	0
7481	663	355	0
7482	1855	355	0
7483	79	355	0
7484	2319	355	0
7485	1742	355	0
7486	656	355	0
7487	1880	355	0
7488	1194	355	0
7489	1996	355	0
7490	2318	355	0
7491	691	355	0
7492	174	355	0
7493	2207	355	0
7494	304	355	0
7495	1878	355	0
7496	92	355	0
7497	1780	355	0
7498	1881	355	0
7499	199	355	0
7500	1148	355	0
7501	1279	355	0
7502	1265	355	0
7503	2049	355	0
7504	84	355	0
7505	1718	355	0
7506	745	355	0
7507	1002	355	0
7508	1207	355	0
7509	1838	355	0
7510	1272	355	0
7511	1242	355	0
7512	939	355	0
7513	649	355	0
7514	2670	355	0
7515	61	355	0
7516	1132	355	0
7517	1438	355	0
7518	996	355	0
7519	589	355	0
7520	2079	355	0
7521	24	355	0
7522	620	355	0
7523	211	355	0
7524	2305	355	0
7525	1909	355	0
7526	495	355	0
7527	2285	186	0
7528	375	186	0
7529	2277	186	0
7530	957	1403	0
7531	634	1403	0
7532	589	1403	0
7533	1838	1403	0
7534	2529	1403	0
7535	1973	2627	0
7536	385	2627	0
7537	329	2351	0
7538	2319	2351	0
7539	1685	2351	0
7540	2706	2351	0
7541	1998	2351	0
7542	1338	1427	0
7543	2209	1427	0
7544	1008	1427	0
7545	1507	1427	0
7546	2432	1427	0
7547	2611	1427	0
7548	15	1427	0
7549	1909	1427	0
7550	158	1427	0
7551	1905	1427	0
7552	81	1427	0
7553	623	1427	0
7554	413	1427	0
7555	509	1427	0
7556	1375	1427	0
7557	709	1427	0
7558	1964	1427	0
7559	2418	1427	0
7560	12	1427	0
7561	2427	1427	0
7562	61	1427	0
7563	397	1427	0
7564	308	1427	0
7565	2120	1234	0
7566	678	1234	0
7567	284	1234	0
7568	131	1234	0
7569	1848	1234	0
7570	375	1234	0
7571	2267	1234	0
7572	1320	1234	0
7573	16	1234	0
7574	691	1234	0
7575	2718	1234	0
7576	2531	1234	0
7577	2191	1234	0
7578	1667	1234	0
7579	1139	1234	0
7580	405	1234	0
7581	896	1234	0
7582	25	1234	0
7583	15	1234	0
7584	2079	1234	0
7585	2464	1234	0
7586	1057	1234	0
7587	855	1234	0
7588	448	1234	0
7589	929	1234	0
7590	1998	1171	0
7591	2215	1171	0
7592	1489	1171	0
7593	2191	1171	0
7594	1092	1171	0
7595	636	1171	0
7596	1148	1171	0
7597	1366	1171	0
7598	1207	1171	0
7599	1878	1171	0
7600	1849	1171	0
7601	589	1171	0
7602	2581	1171	0
7603	1200	1171	0
7604	1740	1171	0
7605	2414	1171	0
7606	620	1171	0
7607	199	1171	0
7608	2442	1171	0
7609	2686	1171	0
7610	1272	1171	0
7611	167	1171	0
7612	1881	1171	0
7613	2464	1171	0
7614	1222	1171	0
7615	385	1171	0
7616	131	1171	0
7617	731	1171	0
7618	709	1171	0
7619	1111	1171	0
7620	281	1171	0
7621	1718	1171	0
7622	1320	1171	0
7623	2319	1171	0
7624	630	1171	0
7625	143	1171	0
7626	2438	1171	0
7627	1069	1171	0
7628	2706	1171	0
7629	1116	1171	0
7630	2718	1171	0
7631	111	1171	0
7632	316	1171	0
7633	542	1171	0
7634	1008	1171	0
7635	59	1171	0
7636	1874	1171	0
7637	996	1171	0
7638	634	1171	0
7639	2441	1171	0
7640	81	1171	0
7641	2295	1171	0
7642	2530	1171	0
7643	876	1171	0
7644	896	1171	0
7645	1467	1171	0
7646	495	1171	0
7647	641	1171	0
7648	963	1171	0
7649	1964	1171	0
7650	0	1171	0
7651	1864	1171	0
7652	939	1171	0
7653	1208	1171	0
7654	2685	1171	0
7655	1685	1171	0
7656	678	1171	0
7657	2574	1171	0
7658	2028	1171	0
7659	428	1171	0
7660	24	1171	0
7661	1279	1171	0
7662	25	1171	0
7663	1355	1171	0
7664	656	1171	0
7665	2614	1171	0
7666	1819	1171	0
7667	387	333	0
7668	1955	333	0
7669	1300	333	0
7670	1243	333	0
7671	731	333	0
7672	92	333	0
7673	1156	333	0
7674	1699	333	0
7675	2347	333	0
7676	1718	333	0
7677	143	333	0
7678	996	333	0
7679	745	525	0
7680	641	525	0
7681	448	525	0
7682	2442	525	0
7683	316	525	0
7684	2441	525	0
7685	2611	525	0
7686	812	525	0
7687	375	525	0
7688	1989	2391	0
7689	1655	2391	0
7690	484	2391	0
7691	2326	2391	0
7692	1445	2391	0
7693	1909	2391	0
7694	2558	2391	0
7695	2298	2391	0
7696	541	2391	0
7697	364	2391	0
7698	546	2391	0
7699	1425	2391	0
7700	2229	2391	0
7701	1797	2391	0
7702	2117	2391	0
7703	1624	2391	0
7704	2121	2391	0
7705	306	2391	0
7706	1390	2391	0
7707	337	2391	0
7708	2303	2391	0
7709	1442	2391	0
7710	1324	2391	0
7711	191	2391	0
7712	289	2391	0
7713	1839	2391	0
7714	1970	2391	0
7715	2016	2391	0
7716	663	2588	0
7717	2729	2588	0
7718	2645	2588	0
7719	375	2588	0
7720	1971	2588	0
7721	1944	2588	0
7722	881	2588	0
7723	251	2588	0
7724	996	2588	0
7725	1207	2588	0
7726	1	2588	0
7727	2581	2588	0
7728	329	2588	0
7729	1186	2588	0
7730	158	2588	0
7731	1132	2588	0
7732	2595	2588	0
7733	2319	2588	0
7734	2614	2588	0
7735	2120	2588	0
7736	656	2588	0
7737	1742	2588	0
7738	1320	2588	0
7739	2418	2588	0
7740	2049	2588	0
7741	1938	2588	0
7742	2670	2588	0
7743	1767	2588	0
7744	50	2588	0
7745	2586	425	0
7746	2611	425	0
7747	1069	425	0
7748	304	425	0
7749	996	425	0
7750	995	425	0
7751	15	425	0
7752	564	425	0
7753	1838	425	0
7754	1609	425	0
7755	1057	425	0
7756	87	425	0
7757	718	425	0
7758	429	425	0
7759	1707	425	0
7760	1063	425	0
7761	2244	425	0
7762	1088	425	0
7763	1718	425	0
7764	623	425	0
7765	1596	425	0
7766	2413	425	0
7767	2530	425	0
7768	957	425	0
7769	2090	425	0
7770	1338	425	0
7771	427	425	0
7772	2267	425	0
7773	375	425	0
7774	2028	2302	0
7775	2721	2302	0
7776	1300	2302	0
7777	1874	2302	0
7778	2214	2302	0
7779	174	2302	0
7780	1973	2302	0
7781	1691	2302	0
7782	1112	2302	0
7783	1718	2302	0
7784	1467	2302	0
7785	25	2302	0
7786	1544	2302	0
7787	1767	2302	0
7788	731	2302	0
7789	630	2302	0
7790	589	2302	0
7791	1008	2302	0
7792	812	2302	0
7793	1132	2302	0
7794	1579	2302	0
7795	61	2302	0
7796	251	2302	0
7797	1864	2302	0
7798	1	2302	0
7799	92	2302	0
7800	2413	2302	0
7801	1955	2302	0
7802	211	2302	0
7803	2347	2302	0
7804	634	2302	0
7805	1741	2302	0
7806	881	2302	0
7807	1880	2302	0
7808	1881	2302	0
7809	1609	2302	0
7810	1880	2528	0
7811	2718	2528	0
7812	2244	2528	0
7813	2441	383	0
7814	1116	383	0
7815	1707	383	0
7816	2058	383	0
7817	79	383	0
7818	167	383	0
7819	641	383	0
7820	12	383	0
7821	1112	383	0
7822	2418	383	0
7823	2277	383	0
7824	2413	383	0
7825	1148	383	0
7826	1069	383	0
7827	917	383	0
7828	2327	383	0
7829	1200	383	0
7830	247	383	0
7831	30	383	0
7832	1325	383	0
7833	636	383	0
7834	427	383	0
7835	2120	383	0
7836	1249	383	0
7837	471	383	0
7838	1265	383	0
7839	1819	383	0
7840	1242	383	0
7841	2049	383	0
7842	1685	383	0
7843	1874	383	0
7844	1718	383	0
7845	143	383	0
7846	111	383	0
7847	2171	383	0
7848	2079	383	0
7849	1057	383	0
7850	1680	383	0
7851	1815	383	0
7852	1998	383	0
7853	2527	383	0
7854	160	383	0
7855	1944	383	0
7856	1338	383	0
7857	1996	383	0
7858	535	383	0
7859	284	383	0
7860	178	383	0
7861	61	383	0
7862	462	383	0
7863	2645	383	0
7864	174	383	0
7865	1092	383	0
7866	1111	383	0
7867	831	383	0
7868	564	383	0
7869	1279	383	0
7870	1631	383	0
7871	1887	383	0
7872	1366	383	0
7873	50	391	0
7874	1512	391	0
7875	872	391	0
7876	1432	391	0
7877	866	1449	0
7878	2049	1449	0
7879	1999	1449	0
7880	1069	1449	0
7881	1088	1449	0
7882	678	1449	0
7883	1355	2487	0
7884	1148	2487	0
7885	1905	2487	0
7886	1955	2487	0
7887	1596	2487	0
7888	30	2487	0
7889	178	2487	0
7890	1579	2487	0
7891	634	2487	0
7892	745	2487	0
7893	1763	2487	0
7894	1680	2487	0
7895	2432	2487	0
7896	1243	2487	0
7897	641	2487	0
7898	1998	2487	0
7899	709	2487	0
7900	1208	2487	0
7901	316	2487	0
7902	2628	2487	0
7903	167	2487	0
7904	2527	2487	0
7905	2721	2487	0
7906	638	2487	0
7907	1207	2487	0
7908	1971	2487	0
7909	2413	2487	0
7910	374	2487	0
7911	387	2487	0
7912	1366	2487	0
7913	881	2487	0
7914	2305	2487	0
7915	656	2487	0
7916	995	2487	0
7917	963	2487	0
7918	1375	2487	0
7919	2049	2487	0
7920	0	2487	0
7921	2438	2487	0
7922	375	2487	0
7923	577	2487	0
7924	1443	2487	0
7925	929	2487	0
7926	1577	2487	0
7927	2058	2487	0
7928	1944	2487	0
7929	1325	2487	0
7930	111	2487	0
7931	678	2487	0
7932	623	2487	0
7933	1467	2487	0
7934	284	2487	0
7935	1742	2487	0
7936	1667	2487	0
7937	1973	2487	0
7938	1971	453	0
7939	831	453	0
7940	1507	453	0
7941	2721	453	0
7942	1208	453	0
7943	1092	453	0
7944	1069	453	0
7945	824	1484	0
7946	2729	1484	0
7947	243	1484	0
7948	1375	1484	0
7949	2214	1484	0
7950	1156	1484	0
7951	199	1484	0
7952	917	1484	0
7953	2171	1484	0
7954	709	1484	0
7955	1057	1484	0
7956	2209	1484	0
7957	1547	1484	0
7958	374	1484	0
7959	2574	1484	0
7960	2215	1484	0
7961	243	1984	0
7962	2531	1646	0
7963	876	1646	0
7964	2032	1646	0
7965	376	1646	0
7966	2063	1646	0
7967	1366	1646	0
7968	1207	1646	0
7969	859	1646	0
7970	1707	1646	0
7971	2305	1646	0
7972	15	1646	0
7973	1881	1646	0
7974	1200	1646	0
7975	1718	1646	0
7976	1132	1646	0
7977	132	1646	0
7978	957	1646	0
7979	2628	1646	0
7980	1815	1646	0
7981	1631	1646	0
7982	1265	1646	0
7983	1116	1646	0
7984	1325	1646	0
7985	535	1646	0
7986	1887	1646	0
7987	2685	1646	0
7988	2721	1646	0
7989	1320	1646	0
7990	375	1646	0
7991	2207	1646	0
7992	1697	1646	0
7993	2267	1646	0
7994	50	1646	0
7995	1272	1646	0
7996	1139	1646	0
7997	996	1646	0
7998	1838	1646	0
7999	387	1646	0
8000	2136	1646	0
8001	874	1646	0
8002	12	1646	0
8003	1422	1646	0
8004	1092	1646	0
8005	2595	1646	0
8006	1740	1646	0
8007	837	1646	0
8008	61	1646	0
8009	427	1646	0
8010	1999	1130	0
8011	1443	23	0
8012	2305	23	0
8013	2347	23	0
8014	929	23	0
8015	678	23	0
8016	15	23	0
8017	731	23	0
8018	649	23	0
8019	1996	23	0
8020	2527	23	0
8021	1008	23	0
8022	2209	23	0
8023	1741	1789	0
8024	2703	1789	0
8025	2058	1789	0
8026	636	1789	0
8027	2527	1789	0
8028	2531	1789	0
8029	158	1789	0
8030	2442	1789	0
8031	131	1789	0
8032	1111	1789	0
8033	2418	1789	0
8034	1272	1789	0
8035	855	1789	0
8036	1092	921	0
8037	0	921	0
8038	2527	921	0
8039	2529	921	0
8040	1186	921	0
8041	1998	921	0
8042	509	921	0
8043	1112	811	0
8044	1088	811	0
8045	1279	811	0
8046	2090	811	0
8047	2685	1085	0
8048	1763	1085	0
8049	1092	1085	0
8050	855	1085	0
8051	2327	1085	0
8052	131	1085	0
8053	2614	1085	0
8054	1973	1085	0
8055	1265	1085	0
8056	2621	1085	0
8057	2085	1122	0
8058	2209	1122	0
8059	2686	1122	0
8060	1338	1122	0
8061	1934	1122	0
8062	570	1122	0
8063	375	1122	0
8064	1200	1122	0
8065	564	1122	0
8066	1	1122	0
8067	1909	1122	0
8068	1667	1122	0
8069	2418	1122	0
8070	174	1122	0
8071	745	1122	0
8072	995	1122	0
8073	427	1122	0
8074	1068	1122	0
8075	1139	1122	0
8076	428	1122	0
8077	2464	1122	0
8078	1300	1122	0
8079	2629	1122	0
8080	583	1122	0
8081	2058	1122	0
8082	2527	1122	0
8083	1233	1122	0
8084	1422	1122	0
8085	2049	1122	0
8086	1855	617	0
8087	2319	617	0
8088	745	617	0
8089	2729	617	0
8090	2085	617	0
8091	1438	617	0
8092	2718	617	0
8093	1116	617	0
8094	2670	617	0
8095	2215	617	0
8096	1008	617	0
8097	329	617	0
8098	1507	617	0
8099	1631	617	0
8100	1443	617	0
8101	1905	617	0
8102	1741	617	0
8103	1707	617	0
8104	2442	617	0
8105	1864	617	0
8106	2090	617	0
8107	87	617	0
8108	963	617	0
8109	995	617	0
8110	2721	617	0
8111	656	617	0
8112	1325	617	0
8113	1002	617	0
8114	428	617	0
8115	427	617	0
8116	1207	617	0
8117	1996	617	0
8118	2706	617	0
8119	376	617	0
8120	92	617	0
8121	1680	617	0
8122	649	617	0
8123	316	617	0
8124	691	617	0
8125	1848	617	0
8126	1355	617	0
8127	1964	617	0
8128	1763	617	0
8129	1208	617	0
8130	1249	617	0
8131	320	617	0
8132	2285	617	0
8133	1088	617	0
8134	709	1559	0
8135	824	1559	0
8136	2611	1559	0
8137	929	1559	0
8138	1849	1559	0
8139	745	1559	0
8140	2721	1559	0
8141	663	1559	0
8142	1596	1559	0
8143	2028	1559	0
8144	2432	1559	0
8145	243	1559	0
8146	1887	1559	0
8147	92	1559	0
8148	1057	1559	0
8149	589	1559	0
8150	387	1559	0
8151	429	1559	0
8152	1699	1559	0
8153	15	1559	0
8154	1763	1559	0
8155	1855	1559	0
8156	329	1559	0
8157	2318	1559	0
8158	564	1559	0
8159	638	1559	0
8160	2614	1559	0
8161	2171	1559	0
8162	1279	291	0
8163	893	993	0
8164	30	993	0
8165	1156	993	0
8166	583	993	0
8167	2085	2371	0
8168	1909	2371	0
8169	2670	2220	0
8170	649	2220	0
8171	2318	2220	0
8172	1139	2220	0
8173	251	2220	0
8174	1507	2220	0
8175	1577	2220	0
8176	1088	2220	0
8177	376	2220	0
8178	855	2220	0
8179	1272	2220	0
8180	963	2220	0
8181	577	2220	0
8182	84	2220	0
8183	2645	2220	0
8184	2574	2220	0
8185	2085	2220	0
8186	2209	2220	0
8187	288	2220	0
8188	1680	2220	0
8189	2529	2220	0
8190	2305	2220	0
8191	1467	2220	0
8192	1233	2220	0
8193	2215	2220	0
8194	2079	2220	0
8195	630	1772	0
8196	1265	1841	0
8197	1467	1841	0
8198	831	1841	0
8199	1579	1841	0
8200	160	1841	0
8201	1767	1841	0
8202	876	1841	0
8203	1741	1841	0
8204	2214	1841	0
8205	2332	1841	0
8206	1242	1841	0
8207	1300	1841	0
8208	1139	1841	0
8209	2004	1841	0
8210	2223	1841	0
8211	304	1841	0
8212	243	1841	0
8213	387	1841	0
8214	2611	1841	0
8215	1848	1841	0
8216	745	1841	0
8217	2347	1841	0
8218	1422	1841	0
8219	1909	1841	0
8220	2595	1841	0
8221	2645	1841	0
8222	1998	1841	0
8223	1	1841	0
8224	1111	1841	0
8225	308	1841	0
8226	1338	1841	0
8227	881	1841	0
8228	1052	1841	0
8229	132	1841	0
8230	84	1841	0
8231	448	1841	0
8232	1222	1841	0
8233	1680	1841	0
8234	1864	1841	0
8235	174	1841	0
8236	2207	1841	0
8237	111	1841	0
8238	131	1841	0
8239	1063	1841	0
8240	288	1841	0
8241	663	1841	0
8242	2327	1841	0
8243	2667	1841	0
8244	2244	1841	0
8245	329	1841	0
8246	939	1841	0
8247	678	1841	0
8248	428	1841	0
8249	1156	1841	0
8250	12	1841	0
8251	995	1841	0
8252	1544	1841	0
8253	2319	1841	0
8254	25	1841	0
8255	1880	1841	0
8256	1366	1841	0
8257	709	1841	0
8258	0	1841	0
8259	1148	1841	0
8260	2414	1841	0
8261	2120	1841	0
8262	2085	1841	0
8263	509	1841	0
8264	620	1841	0
8265	1069	1841	0
8266	1880	507	0
8267	211	507	0
8268	2032	507	0
8269	893	507	0
8270	1667	2197	0
8271	1375	2197	0
8272	376	2197	0
8273	1063	2197	0
8274	2079	2197	0
8275	1320	2197	0
8276	1938	2197	0
8277	876	2497	0
8278	84	2435	0
8279	731	2435	0
8280	87	2435	0
8281	316	2435	0
8282	824	1078	0
8283	247	1078	0
8284	831	1078	0
8285	160	1078	0
8286	678	1078	0
8287	2090	1078	0
8288	61	1078	0
8289	1422	1078	0
8290	1878	1078	0
8291	2628	1078	0
8292	1815	2182	0
8293	211	2182	0
8294	1063	2182	0
8295	570	912	0
8296	2464	912	0
8297	873	2545	0
8298	1934	241	0
8299	855	241	0
8300	1955	241	0
8301	634	241	0
8302	308	241	0
8303	1999	2643	0
8304	2214	3	0
8305	308	3	0
8306	2581	3	0
8307	1934	3	0
8308	131	3	0
8309	731	3	0
8310	917	3	0
8311	376	3	0
8312	1973	3	0
